sub1,sub2,sub3,sub4
-88.5532996,392.5327715,437.001597,1880.868931
-70.0040792,359.0745882,461.2129596,1882.486531
56.85492309,307.9466191,482.6157798,1883.932678
122.2857735,241.0436907,501.0727709,1885.227765
133.4935707,161.2799422,516.4642444,1886.392243
179.7841431,72.38037498,528.6889086,1887.446573
146.2838116,-21.389549,537.6645512,1888.411186
-24.94108518,-115.53395,543.3286003,1889.306435
-135.3606341,-205.6504808,545.6385616,1890.152553
-136.1006917,-287.7412488,544.5723278,1890.969613
-111.5008997,-358.4849391,540.128358,1891.777481
-28.66370746,-415.4477986,532.3257272,1892.595779
41.99867947,-457.216565,521.2040434,1893.443842
-12.98056483,-483.4433508,506.8232358,1894.34068
-33.40784018,-494.8003083,489.2632118,1895.304937
-48.22833321,-492.8499114,468.6233898,1896.354855
3.98380248,-479.8441462,445.022106,1897.508238
36.66382771,-458.4721459,418.5959032,1898.782415
52.24732817,-431.5802405,389.4987044,1900.194208
52.76985001,-401.8906242,357.9008768,1901.759897
99.14126794,-371.7446537,323.9881937,1903.495192
93.47830495,-342.8942036,287.9606994,1905.415199
-1.256124774,-316.359758,250.0314865,1907.534396
-61.32453869,-292.3674578,210.4253925,1909.866604
-83.77282885,-270.3697577,169.3776247,1912.424962
-78.55783766,-249.1463896,127.1323228,1915.221904
-52.4254757,-226.9747329,83.94106812,1918.26914
-68.93680901,-201.8521727,40.06134947,1921.577632
2.345635547,-171.7482095,-4.245004153,1925.157578
75.13642631,-134.8614084,-48.7134142,1929.018396
78.17545085,-89.85600563,-93.07815605,1933.168711
65.57275556,-36.05512917,-137.073965,1937.616339
32.39128647,26.42806871,-180.4376348,1942.36828
-30.57507821,96.63396824,-222.9095977,1947.430708
-36.68354458,172.7800578,-264.2354775,1952.808964
-72.60208946,252.3621402,-304.1676047,1958.507554
-20.64702653,332.3233696,-342.4664841,1964.530141
20.31771946,409.2749385,-378.9022073,1970.879549
25.9605306,479.7475066,-413.2558002,1977.557763
72.614731,540.4498368,-445.3204971,1984.565929
17.3477439,588.510828,-474.902936,1991.904364
-8.971495292,621.6832018,-501.8242648,1999.572558
-37.41932301,638.4912921,-525.9211551,2007.569186
-72.89663902,638.3112392,-547.0467162,2015.892116
-46.67592859,621.37881,-565.0713048,2024.538423
28.08151292,588.7273097,-579.8832256,2033.504403
21.30884861,542.064886,-591.3893208,2042.785586
-2.107556802,483.6062427,-599.5154439,2052.376758
-1.62294763,415.8777888,-604.2068166,2062.271975
-17.59347618,341.5171557,-605.4282681,2072.464589
4.85945263,263.0876406,-603.1643558,2082.947263
91.67182611,182.9255401,-597.4193676,2093.712001
89.30319603,103.0338393,-588.2172074,2104.750172
30.4688187,25.02981509,-575.6011659,2116.052532
-6.853159437,-49.8525186,-559.6335776,2127.609256
-13.32376825,-120.7108249,-540.3953705,2139.409964
-43.99296459,-186.8852797,-517.9855081,2151.443752
-54.15106511,-247.8478274,-492.5203331,2163.699226
-104.3633689,-303.0883431,-464.1328133,2176.164525
-132.4892359,-352.01643,-432.9716997,2188.827366
-25.48894981,-393.8955167,-399.200599,2201.675066
36.53414982,-427.8217632,-362.9969705,2214.694584
67.23296516,-452.7544665,-324.5510527,2227.872554
65.26724863,-467.5978415,-284.0647267,2241.19532
54.49834074,-471.3269855,-241.7503258,2254.648971
26.42437945,-463.1443622,-197.829397,2268.21938
55.7772042,-442.6480189,-152.531425,2281.89224
59.60906807,-409.9896438,-106.0925238,2295.6531
36.33661505,-365.9999099,-58.75410761,2309.487402
-10.29843955,-312.2605369,-10.76154631,2323.380523
-55.19796844,-251.1070189,37.63718428,2337.317803
-63.2948071,-185.5526349,86.19285035,2351.284592
-53.57004118,-119.1325359,134.6562979,2365.266279
-10.74254664,-55.6755615,182.7797727,2379.248335
-6.48452425,0.979963716,230.3182151,2393.216345
16.29062023,47.30281188,277.0305226,2407.156045
23.89702272,80.38884678,322.6807727,2421.053358
-20.51670791,98.25288028,367.039401,2434.894427
-94.68138101,100.0614034,409.8843272,2448.66565
-146.6147519,86.27901171,451.0020239,2462.353716
-94.70231111,58.70815554,490.1885236,2475.945632
45.2397897,20.41109404,527.2503592,2489.428757
149.7399458,-24.48621272,562.0054332,2502.790834
161.393285,-71.09711427,594.2838132,2516.020016
175.448803,-114.1621516,623.92845,2529.104899
94.67021329,-148.4905727,650.7958167,2542.034543
47.69271141,-169.4176803,674.756466,2554.798503
-52.64532006,-173.2370368,695.6955051,2567.386852
-149.5859967,-157.5671932,713.5129875,2579.790202
-35.22681745,-121.6171344,728.1242209,2591.999731
153.2855288,-66.32271771,739.459993,2604.007196
32.0956761,5.662652248,747.4667133,2615.804958
-185.9094712,90.12699713,752.1064761,2627.385998
-218.9296569,181.598685,753.3570424,2638.74393
-260.937336,273.7625729,751.2117461,2649.873017
-166.8369579,359.9594467,745.6793256,2660.768186
-41.955265,433.7265479,736.7836838,2671.425033
71.26412452,489.3324557,724.5635806,2681.839839
121.0688583,522.2593093,709.0722608,2692.009572
228.5816694,529.5894157,690.3770212,2701.931894
288.8247617,510.2613482,668.5587227,2711.605167
181.1882903,465.1720055,643.7112485,2721.028456
179.7328402,397.1147203,615.9409164,2730.201523
137.8711773,310.5581401,585.3658475,2739.124835
55.9502763,211.2848728,552.1152963,2747.799555
-42.82796126,105.9214756,516.3289481,2756.227538
-82.42859495,1.401081485,478.1561865,2764.411327
-182.1853746,-95.5941073,437.7553374,2772.354144
-372.1211497,-179.1616245,395.2928929,2780.059881
-462.4529247,-244.6328819,350.9427203,2787.533086
-251.170456,-288.9137583,304.8852603,2794.778954
-135.4466911,-310.6833369,257.3067185,2801.803309
1.704758041,-310.435605,208.3982543,2808.612593
80.90431044,-290.3633229,158.3551716,2815.213841
129.0368048,-254.0975885,107.3761135,2821.61467
375.9340223,-206.329543,55.66226626,2827.823254
540.3961035,-152.3509822,3.416573992,2833.848305
317.7654073,-97.55742039,-49.15703216,2839.699045
257.7690138,-46.9598157,-101.854388,2845.38519
4.77440313,-4.749488702,-154.4718308,2850.916916
-45.86294362,26.04501699,-206.8069136,2856.30484
-92.74058536,43.77969361,-258.659095,2861.559987
-148.681271,48.2779142,-309.8304057,2866.693763
-312.5720191,40.77018197,-360.126089,2871.717926
-365.0394662,23.70012313,-409.3552146,2876.644558
-360.9032443,0.418481902,-457.3312646,2881.486027
-301.989314,-25.20295658,-503.8726925,2886.254963
-153.6221715,-49.19859565,-548.8034531,2890.96422
-27.66806593,-67.9352746,-591.9535049,2895.626845
92.35944865,-78.49620976,-633.159284,2900.256045
299.1049965,-78.98599716,-672.2641499,2904.865151
394.7593403,-68.7281195,-709.1188046,2909.467584
396.3619065,-48.3370458,-743.5816838,2914.076823
321.8421454,-19.65919081,-775.5193227,2918.706368
297.2265402,14.41045066,-804.8066956,2923.369705
94.79982015,50.21744003,-831.327531,2928.080271
-120.8312175,83.71439901,-854.9746023,2932.851421
-192.4858048,110.869409,-875.6499955,2937.696391
-287.3300673,128.0771553,-893.2653545,2942.628267
-287.9615094,132.5336693,-907.7421043,2947.659944
-262.8115983,122.5391494,-919.0116537,2952.804102
-215.4477932,97.70020499,-927.0155768,2958.073165
-141.7557843,59.01229017,-931.705776,2963.47927
-74.40378662,8.814173352,-933.0446238,2969.034237
38.59755743,-49.38200594,-931.0050876,2974.749536
142.0648566,-111.1702792,-925.5708339,2980.636257
207.7466041,-171.6153668,-916.736315,2986.705078
147.6006424,-225.6700454,-904.5068365,2992.966239
139.4977697,-268.6086787,-888.8986057,2999.429515
142.463536,-296.4389564,-869.9387618,3006.104182
110.5123564,-306.2559724,-847.6653848,3012.999001
119.0232694,-296.5079679,-822.1274861,3020.122185
88.63445046,-267.1508535,-793.3849767,3027.48138
-16.68673557,-219.6782918,-761.5086147,3035.083642
-88.73070051,-157.024786,-726.5799297,3042.935416
-169.1814423,-83.34995036,-688.6911234,3051.042516
-209.5831458,-3.722014163,-647.9449466,3059.410107
-187.8713229,76.27318421,-604.4545486,3068.042687
-76.93636231,150.9655864,-558.3433012,3076.944077
-36.26426003,215.0414531,-509.7445934,3086.1174
6.98084314,263.955679,-458.8015972,3095.565075
18.68493286,294.2832666,-405.6670019,3105.288802
-2.339542344,303.9827022,-350.5027173,3115.289557
36.89053993,292.5514211,-293.4795433,3125.567582
167.6819956,261.06243,-234.7768056,3136.12238
273.8185551,212.0806905,-174.5819565,3146.952711
-23.52374431,149.4672929,-113.0901397,3158.056591
-31.71556995,78.08799815,-50.50371809,3169.43129
-46.4113132,3.449746312,12.96823413,3181.073333
-70.2527083,-68.70627297,77.11047812,3192.978503
-58.29027902,-132.8237615,141.7021934,3205.141847
-0.84399293,-183.9312853,206.5175988,3217.557679
26.38775276,-217.9939536,271.3266093,3230.219592
20.85608984,-232.1920805,335.8955304,3243.12046
40.26798574,-225.1082318,399.9877863,3256.25246
39.37962047,-196.8113772,463.3646832,3269.607073
34.10346244,-148.8347753,525.7862044,3283.175108
-8.866457541,-84.05209019,587.0118365,3296.946711
-47.08933039,-6.463478286,646.8014239,3310.911385
-22.24456772,79.0905107,704.9160494,3325.058008
17.52137765,167.2648302,761.1189387,3339.374853
-21.16650759,252.5705103,815.1763844,3353.849613
-66.33210331,329.7339991,866.8586876,3368.469417
-151.0324576,394.0304857,915.941113,3383.220859
-228.4241532,441.5692766,962.2048529,3398.090024
-286.1941153,469.5136073,1005.437998,3413.06251
-305.2326116,476.2226437,1045.436506,3428.123462
489.0478068,461.3094266,1082.005171,3443.257595
536.8475201,425.6146692,1114.958584,3458.449226
625.9934344,371.1021849,1144.122074,3473.682307
345.4200171,300.6868936,1169.332639,3488.940451
0.8826905,218.0104919,1190.439848,3504.20697
-420.3143601,127.1827359,1207.306718,3519.464907
-357.2153628,32.50774378,1219.810554,3534.697065
-274.2945296,-61.78527058,1227.84375,3549.88605
-186.4700763,-151.7887691,1231.314549,3565.014297
-118.466193,-234.1256624,1230.147745,3580.06411
-54.74495085,-306.1080903,1224.285342,3595.017699
-7.605966877,-365.8383855,1213.68714,3609.857212
26.2328615,-412.2489035,1198.331268,3624.564774
55.34473664,-445.0818969,1178.214637,3639.122523
88.37882556,-464.8148017,1153.353332,3653.512645
99.67956832,-472.5398889,1123.78291,3667.71741
98.80216131,-469.8100105,1089.558635,3681.719214
97.8177515,-458.4639697,1050.755613,3695.500605
86.03263085,-440.4458054,1007.468846,3709.044328
44.97542703,-417.6319809,959.8131974,3722.333356
28.685006,-391.679192,907.9232602,3735.350926
25.06967907,-363.903385,851.9531345,3748.080571
19.53551824,-335.1977872,792.0761087,3760.50616
-11.19164398,-305.9945257,728.484244,3772.611926
-39.92938014,-276.2709825,661.3878641,3784.382499
-60.43922761,-245.598661,591.0149485,3795.80294
-81.64997093,-213.2292325,517.6104307,3806.858773
-103.4415928,-178.2098211,441.435404,3817.53601
-113.8198104,-139.5176095,362.7662351,3827.821185
-98.64232824,-96.20264102,281.8935897,3837.70138
-74.47832887,-47.52729409,199.1213723,3847.164251
-97.13230213,6.908662255,114.7655844,3856.198055
64.64788488,67.06733399,29.15310425,3864.791677
109.2006309,132.4043281,-57.37960498,3872.934646
65.40229531,201.8383963,-144.4878558,3880.617164
134.6980161,273.7620186,-231.8201584,3887.830124
231.3116166,346.0929556,-319.0196989,3894.565127
144.7274223,416.3639412,-405.7258665,3900.814503
32.00944509,481.8450525,-491.5758232,3906.571326
-61.18437411,539.6910568,-576.2061082,3911.829426
-150.103464,587.1043291,-659.2542705,3916.583405
-163.2709968,621.5028669,-740.3605201,3920.82865
-67.844495,640.6825499,-819.1693912,3924.561336
10.01983512,642.9631318,-895.3314084,3927.778441
41.30854204,627.3084556,-968.5047471,3930.47775
84.98602663,593.4129986,-1038.356881,3932.657856
54.52908486,541.7489508,-1104.566206,3934.31817
-18.3057678,473.5704828,-1166.823633,3935.458918
-85.90149566,390.8744986,-1224.834144,3936.081141
-73.88823299,296.3198338,-1278.318294,3936.186693
-46.34395052,193.1093754,-1327.013662,3935.778237
-58.23480172,84.84179789,-1370.676239,3934.859243
-32.50363767,-24.65860195,-1409.081734,3933.433973
-37.95642741,-131.524243,-1442.026812,3931.507482
-11.35696365,-232.0283981,-1469.330237,3929.085599
69.77975958,-322.7607521,-1490.833927,3926.174919
63.46572976,-400.7846198,-1506.4039,3922.78279
70.28108863,-463.7672576,-1515.931124,3918.917293
74.32141652,-510.076397,-1519.332251,3914.587232
69.98632501,-538.8382016,-1516.550232,3909.802108
75.94688124,-549.9541746,-1507.554813,3904.572106
92.39181741,-544.076975,-1492.342911,3898.908069
89.29486537,-522.5474845,-1470.938857,3892.821476
78.74775445,-487.2976664,-1443.394507,3886.324419
-7.58470797,-440.7256378,-1409.789232,3879.429578
-92.18959608,-385.5508326,-1370.229763,3872.150192
-191.4320335,-324.6580893,-1324.84991,3864.500033
-235.0033302,-260.9398994,-1273.810148,3856.493378
-179.5620056,-197.1459028,-1217.297066,3848.144974
-143.8393049,-135.7480168,-1155.522692,3839.470013
-120.4319934,-78.82841511,-1088.723689,3830.484097
-66.94678886,-27.99599194,-1017.160424,3821.203204
3.767337728,15.66492263,-941.1159168,3811.643656
152.0907151,51.61187757,-860.8946769,3801.822084
223.7180111,79.82801941,-776.8214229,3791.755392
265.7343791,100.7745985,-689.2397006,3781.460723
246.3385246,115.3164566,-598.5104013,3770.95542
168.4169999,124.6261949,-505.0101867,3760.256992
52.12292101,130.073834,-409.1298293,3749.383074
17.15163111,133.1094523,-311.2724765,3738.351393
-55.99436314,135.1464811,-211.8518445,3727.179727
-147.5485748,137.4530605,-111.2903528,3715.885867
-108.0885139,141.0581378,-10.01720731,3704.487583
-93.44402339,146.6778822,91.53355811,3693.002583
-95.34011822,154.6665715,192.9250728,3681.448474
-103.0668397,164.9944699,293.7196426,3669.842727
-169.4568889,177.2534742,393.4807755,3658.202639
-138.930057,190.6895515,491.7752105,3646.545295
-93.41182217,204.2593532,588.1749376,3634.887531
3.15795863,216.7069397,682.2592013,3623.2459
46.79150097,226.6553896,773.6164755,3611.636634
57.88074379,232.7072462,861.8464013,3600.075609
80.92268985,233.5473218,946.5616766,3588.578312
205.2489598,228.0413437,1027.38989,3577.159807
151.4257245,215.3242879,1103.975286,3565.834702
143.6594598,194.8729646,1175.980459,3554.617117
160.8829381,166.5584495,1243.08796,3543.520653
180.334599,130.6752268,1305.001811,3532.558363
158.8130147,87.94533678,1361.448927,3521.742722
-221.3833398,39.49732316,1412.180416,3511.085601
-211.5222807,-13.17874194,1456.972784,3500.598239
-185.702722,-68.29750235,1495.629005,3490.291219
-161.6719388,-123.861982,1527.979476,3480.174445
-136.5200771,-177.7598736,1553.882834,3470.257117
-98.94735337,-227.8670036,1573.226645,3460.547712
-54.6797142,-272.1522024,1585.927952,3451.053965
-13.88871341,-308.7778165,1591.933681,3441.782849
30.82896976,-336.1904384,1591.220908,3432.740561
66.04758516,-353.1970669,1583.796977,3423.932505
81.71004172,-359.0227989,1569.699477,3415.36328
86.38450321,-353.3472438,1548.996071,3407.036669
94.45825733,-336.3180684,1521.784184,3398.955627
92.96854047,-308.5413571,1488.190542,3391.122274
71.15126022,-271.0497299,1448.370579,3383.53789
48.63973129,-225.2503388,1402.507699,3376.202908
33.23656501,-172.8558853,1350.812409,3369.116912
5.682675557,-115.8026265,1293.521317,3362.278634
-20.93205303,-56.15991914,1230.896014,3355.685959
-22.29158027,3.963834272,1163.221825,3349.335921
-68.88510574,62.51393355,1090.806459,3343.224713
-96.37238161,117.5761495,1013.978543,3337.347689
-114.0887529,167.4533177,933.0860624,3331.699373
-118.7664281,210.7282517,848.4947108,3326.273466
72.32065683,246.3103314,760.5861519,3321.06286
47.97004459,273.4640939,669.7562119,3316.05965
51.97266447,291.8191857,576.4130043,3311.255146
32.99304618,301.362064,480.9749987,3306.639891
-34.00352675,302.4108031,383.8690438,3302.20368
-103.5991475,295.5752199,285.5283534,3297.935574
100.8803731,281.7052348,186.3904653,3293.823927
10.83751534,261.8308982,86.8951839,3289.856403
-75.38033249,237.0978138,-12.51748307,3286.020002
-42.23347324,208.7017723,-111.4093852,3282.301086
24.5945989,177.8262721,-209.3462754,3278.685404
29.74545022,145.5862615,-305.8998322,3275.15812
35.38488178,112.9809236,-400.6496482,3271.703843
88.68085555,80.8576653,-493.185175,3268.306654
117.7087596,49.88871216,-583.1076153,3264.950144
80.72341157,20.56090198,-670.0317518,3261.617438
10.51801697,-6.821548617,-753.5877064,3258.291238
11.08107392,-32.12230461,-833.4226186,3254.953849
-48.3770931,-55.34789078,-909.2022369,3251.587221
-114.7959196,-76.61464578,-980.6124144,3248.17298
-79.83164004,-96.11032671,-1047.360502,3244.692469
-21.68686808,-114.0532825,-1109.176635,3241.126786
-70.6597421,-130.6521773,-1165.814899,3237.456818
-80.82978065,-146.0691246,-1217.054381,3233.663286
-80.0078801,-160.3888057,-1262.700094,3229.72678
-2.28832605,-173.5957036,-1302.58377,3225.627799
14.5387486,-185.5610232,-1336.564522,3221.346796
-9.74462179,-196.0402208,-1364.52937,3216.864213
21.10447449,-204.6813658,-1386.393633,3212.160524
51.68875218,-211.0438587,-1402.101169,3207.216276
119.0287206,-214.6263537,-1411.624496,3202.012129
106.4679948,-214.9021408,-1414.964752,3196.528898
132.6636897,-211.3597504,-1412.151532,3190.747593
117.6893024,-203.5461826,-1403.242577,3184.649457
13.52728519,-191.1099634,-1388.323333,3178.216011
-19.80152682,-173.8411868,-1367.506377,3171.429091
-10.12434318,-151.7058313,-1340.93071,3164.270884
-45.12112429,-124.8719218,-1308.760929,3156.723975
-132.7895599,-93.72553897,-1271.186279,3148.771378
-200.0417667,-58.87522421,-1228.419584,3140.396575
-176.6235148,-21.14396327,-1180.696078,3131.583556
-84.18610333,18.45137648,-1128.272126,3122.316852
38.51970245,58.7325767,-1071.423851,3112.581572
58.67894077,98.40330364,-1010.445679,3102.363435
88.47882494,136.101163,-945.6487915,3091.648804
64.29864043,170.4561578,-877.3595183,3080.42472
28.04599956,200.1527266,-805.9176581,3068.678932
-26.12745151,223.9922753,-731.674749,3056.399925
9.422324841,240.9530142,-654.9922904,3043.576951
57.06590149,250.2439736,-576.2399308,3030.200056
121.1532259,251.3502983,-495.7936267,3016.260102
129.6076858,244.0672993,-414.0337849,3001.7488
94.37341745,228.5212568,-331.3433971,2986.658723
58.22725455,205.1755856,-248.106175,2970.983335
14.97601124,174.8216787,-164.7046977,2954.717008
-105.3509434,138.5544816,-81.51857837,2937.85504
-212.3346125,97.73359924,1.077338533,2920.393675
-217.9463069,53.93145236,82.71474191,2902.330113
-156.0467438,8.870644606,163.0335711,2883.662528
-60.88700804,-35.64674808,241.6836774,2864.390079
-11.1645012,-77.81483718,318.326421,2844.512917
33.38273297,-115.9011292,392.6361971,2824.032199
47.44979945,-148.3217703,464.3018825,2802.950088
68.85341473,-173.7113749,533.0281966,2781.269764
124.3518163,-190.9842069,598.5369706,2758.99542
140.2832694,-199.3838591,660.568318,2736.132272
129.9608341,-198.519087,718.8817033,2712.68655
151.0116762,-188.3840784,773.2569017,2688.665501
60.68991385,-169.3621432,823.4948476,2664.077382
-32.3172619,-142.212562,869.4183681,2638.931456
-94.78968396,-108.0410965,910.8727983,2613.237982
-147.9892789,-68.25540542,947.7264763,2587.008208
-92.52818009,-24.50729367,979.8711172,2560.254357
-67.47736526,21.37568649,1007.222065,2532.989614
0.077177574,67.46628744,1029.718419,2505.228116
-12.11591451,111.81794,1047.323047,2476.984927
-39.76442996,152.5459358,1060.022466,2448.276028
-63.60078478,187.9058811,1067.826611,2419.118293
-85.63398077,216.3660252,1070.768489,2389.529467
-16.31221685,236.6703566,1068.903716,2359.528144
33.79651984,247.8897899,1062.309946,2329.133745
84.4480092,249.4593131,1051.086192,2298.366486
66.75098836,241.1996022,1035.352052,2267.247357
133.3427658,223.3223082,1015.246837,2235.798089
100.8813235,196.4189473,990.928605,2204.041124
-6.00675351,161.4340475,962.5731212,2171.999585
2.67613986,119.6238866,930.3727325,2139.697241
-44.31642536,72.50277207,894.5351775,2107.158476
-27.51991379,21.77933104,855.2823324,2074.40825
-35.17665286,-30.71431672,812.8489021,2041.472068
-78.10963181,-83.09736659,767.4810639,2008.375935
-30.72554211,-133.515855,719.4350723,1975.146325
4.179695021,-180.2156661,668.975832,1941.810139
51.21983624,-221.6099497,616.3754487,1908.394665
144.1588827,-256.3381823,561.9117635,1874.927536
64.36094935,-283.3145233,505.8668822,1841.436692
-23.38240275,-301.7636352,448.5257042,1807.950334
-47.77862281,-311.2427233,390.1744618,1774.496884
-61.69503424,-311.6491845,331.099276,1741.104943
-46.85407875,-303.2139003,271.5847366,1707.803242
-57.69228142,-286.4808402,211.912515,1674.620607
-83.40168887,-262.2742311,152.3600154,1641.585905
-67.63201344,-231.6550657,93.19907177,1608.728007
-33.44128754,-195.8691532,34.69469757,1576.075743
16.09748754,-156.2892337,-22.8961073,1543.657853
7.326413304,-114.3538763,-79.32548523,1511.502948
-11.89772632,-71.50595433,-134.3557811,1479.639462
-5.141645742,-29.13343402,-187.7605292,1448.095609
68.62105509,11.48496604,-239.3253622,1416.899341
114.8235619,49.22697526,-288.8488397,1386.078303
138.6184544,83.16494959,-336.1431921,1355.659788
63.07067047,112.5936076,-381.0349777,1325.6707
0.911726659,137.0464205,-423.3656518,1296.137505
-34.77444514,156.3002952,-462.9920447,1267.086195
-1.324235742,170.3687411,-499.7867501,1238.542245
27.35361346,179.4842345,-533.6384209,1210.530573
20.78549576,184.0709776,-564.4519751,1183.075502
5.00832633,184.7096652,-592.1487109,1156.200719
42.96088877,182.0962018,-616.6663333,1129.929243
27.49896488,176.9965475,-637.9588935,1104.283381
-35.38805704,170.1999998,-655.9966431,1079.2847
-98.56141822,162.4732361,-670.7658073,1054.953989
-91.53030358,154.5173548,-682.2682782,1031.311227
-92.32427659,146.9299604,-690.5212338,1008.37555
-105.0125942,140.1740562,-695.5566848,986.1652228
-105.7918044,134.5551516,-697.4209556,964.6976084
-96.21260863,130.2075702,-696.1741021,943.9891406
-61.52651918,127.0904941,-691.8892726,924.0552977
7.887635822,124.993803,-684.6520162,904.9105773
45.17776989,123.5533009,-674.5595443,886.5684736
68.26401509,122.2744814,-661.7199514,869.041455
90.01686876,120.5635859,-646.2513987,852.340944
82.17959526,117.7643745,-628.2812686,836.4772989
109.6867247,113.1987738,-607.9452949,821.4597963
121.6106604,106.2093964,-585.3866732,807.2966163
138.108483,96.20184846,-560.7551598,793.9948284
143.7410195,82.68476284,-534.206162,781.5603797
85.94613528,65.30560661,-505.8998269,769.998085
6.968005209,43.88051062,-476.0001338,759.311618
-34.30615406,18.41664441,-444.6739951,749.5035047
-59.14074735,-10.87400098,-412.0903701,740.5751185
-79.62710518,-43.57017313,-378.4193987,732.526677
-84.2690897,-79.04659554,-343.8315556,725.3572408
-78.42909287,-116.4887877,-308.496833,719.0647136
-85.68493814,-154.9169528,-272.5839536,713.6458445
-85.40859325,-193.2180219,-236.2596171,709.0962323
-95.63795584,-230.1845894,-199.6877853,705.4103305
-119.0332717,-264.559178,-163.0290059,702.5814556
-116.4499738,-295.0820414,-126.4397804,700.6017956
-77.73988521,-320.5405608,-90.07197537,699.4624214
-44.99279467,-339.8182236,-54.07228123,699.1532995
-3.560404996,-351.9411831,-18.58171782,699.6633059
31.89544624,-356.1204999,16.26481088,700.9802427
51.09856519,-351.7883337,50.338913,703.0908555
108.7066927,-338.6266007,83.51905555,705.9808524
140.8311221,-316.5869097,115.690862,709.6349256
158.8268008,-285.9009346,146.7473609,714.036773
158.5324474,-247.0807567,176.5891866,719.1691227
141.250605,-200.9090963,205.1247332,725.0137582
124.2879375,-148.4197451,232.2702623,731.5515452
75.08644748,-90.86887561,257.9499681,738.76246
19.6166324,-29.69825034,282.0959989,746.625619
12.3638937,33.50835677,304.6484399,755.1193096
-32.77024764,97.0739674,325.5552579,764.2210223
-62.66039373,159.2806988,344.7722107,773.9074842
-125.6811259,218.4237086,362.262724,784.1546933
-145.9505884,272.8648959,377.9977381,794.9379544
-105.0919447,321.0845011,391.955528,806.2319156
-126.640948,361.7288437,404.1214984,818.0106059
-183.5780302,393.6525992,414.4879573,830.2474737
-162.0835268,415.9542285,423.0538715,842.9154268
-95.824917,428.0034397,429.8246054,855.9868719
-30.99525229,429.4598488,434.8116473,869.4337562
-18.67226651,420.2823331,438.0323246,883.2276087
64.14201328,400.7288916,439.5095123,897.3395829
131.1510086,371.3471576,439.2713344,911.7404993
135.7922246,332.9560217,437.3508644,926.4008893
156.4240288,286.6191096,433.7858233,941.2910382
102.1095734,233.6111164,428.6182797,956.3810305
73.72664175,175.3782122,421.894353,971.6407931
57.45204031,113.4938976,413.6639211,987.040141
58.39904052,49.6118029,403.980335,1002.548822
42.25631694,-14.583017,392.9001401,1018.13656
12.30682342,-77.42273436,380.4828074,1033.773104
4.015095858,-137.3038365,366.7904734,1049.428267
-2.138433704,-192.7312353,351.887691,1065.071978
9.94261273,-242.3581232,335.8411905,1080.67432
-3.394754545,-285.0204766,318.7196526,1096.205578
-12.06446299,-319.7653134,300.5934925,1111.636284
-7.01986969,-345.8720407,281.5346545,1126.937256
-18.14959997,-362.8664652,261.6164186,1142.079647
-61.75091305,-370.5272874,240.9132176,1157.034983
-151.7305342,-368.8851389,219.5004638,1171.775209
-192.4326638,-358.2144511,197.4543862,1186.272729
-137.0136641,-339.0186553,174.8518755,1200.500444
-75.34273875,-312.009397,151.7703379,1214.431798
-29.25776439,-278.0806035,128.2875558,1228.040812
4.804687301,-238.2783676,104.4815547,1241.302126
-4.183814099,-193.7676932,80.43047443,1254.191033
-6.268765425,-145.7971999,56.21244594,1266.683519
35.74112857,-95.66289616,31.90546984,1278.756298
102.2379674,-44.67210686,7.587297637,1290.386842
145.5598523,5.891414014,-16.66468627,1301.55342
99.8382155,54.80023965,-40.77358249,1312.235127
118.0781192,100.9130603,-64.66309544,1322.411916
147.0522272,143.2008019,-88.2576539,1332.064625
135.2990126,180.7685131,-111.4825341,1341.175008
42.28560552,212.8726182,-134.2639859,1349.725762
24.7255251,238.9332885,-156.5293629,1357.700549
-3.55861427,258.5418472,-178.2072569,1365.084024
-48.36748829,271.4632711,-199.2276364,1371.861854
-55.46274437,277.6339951,-219.5219911,1378.02074
-114.3403106,277.1553505,-239.0234799,1383.54844
-151.1097722,270.2830774,-257.6670856,1388.43378
-140.5703406,257.4134372,-275.3897729,1392.666676
-120.1140106,239.0665171,-292.1306521,1396.238146
-93.61653624,215.867362,-307.8311467,1399.140321
-60.29688306,188.5255862,-322.4351646,1401.366461
14.96419445,157.814116,-335.889273,1402.910962
80.13582061,124.5476919,-348.1428753,1403.769363
87.99832566,89.5617133,-359.1483901,1403.938351
38.56370257,53.69195776,-368.8614308,1403.41577
32.32473393,17.75563062,-377.2409851,1402.200621
59.14240755,-17.46587291,-384.2495933,1400.293059
34.21132403,-51.24219824,-389.853525,1397.694399
-12.83711535,-82.90704388,-394.0229513,1394.407111
-8.47386656,-111.8688307,-396.7321136,1390.434811
-9.203793874,-137.6189824,-397.9594861,1385.782262
6.660411981,-159.7378431,-397.6879315,1380.455363
29.62203699,-177.898324,-395.9048487,1374.461136
46.96200897,-191.8674182,-392.6023115,1367.807721
40.83860454,-201.5057671,-387.7771963,1360.504359
33.39540487,-206.7654847,-381.4312988,1352.561379
0.497722059,-207.6864636,-373.5714377,1343.990179
-34.81227933,-204.391389,-364.2095451,1334.803213
-20.81154758,-197.0796776,-353.3627417,1325.013967
19.55700649,-186.0205474,-341.0533971,1314.636938
19.3769569,-171.5453982,-327.3091732,1303.687614
-8.749737014,-154.0396615,-312.1630507,1292.182449
-1.21124706,-133.9342502,-295.6533375,1280.138835
11.18529505,-111.696712,-277.8236588,1267.575076
-3.245260819,-87.82217155,-258.7229281,1254.51036
