sub1,sub2,sub3,sub4,sub5
-606.8399208,-85.44027867,61.9849363,1116.501509,3895.783754
-592.4846268,-105.7783709,23.15201045,1133.137907,3908.433081
-597.1131647,-106.1800675,-12.99687164,1148.89331,3921.036794
-578.0045567,-66.59296327,-45.38326445,1163.768134,3933.592651
-575.8572997,17.32879006,-73.23350512,1177.763592,3946.098423
-570.8226775,114.2550074,-96.06591865,1190.881691,3958.551898
-564.2938026,173.3884054,-113.6607051,1203.12522,3970.950882
-545.7236467,166.3400081,-126.0173084,1214.49775,3983.293197
-539.8919648,110.9063233,-133.3046593,1225.003618,3995.576682
-490.7613707,48.34404983,-135.8098,1234.647925,4007.799196
-510.3024562,-2.142652391,-133.8900252,1243.436519,4019.958615
-496.1025844,-57.78335825,-127.9328824,1251.375991,4032.052834
-470.9261959,-134.5000112,-118.3272214,1258.473661,4044.079767
-387.8891095,-201.5187112,-105.4470944,1264.737566,4056.037349
-405.7549876,-192.9461905,-89.64880164,1270.176445,4067.923535
-430.7568568,-79.90927637,-71.27989615,1274.799731,4079.736298
-345.8576079,74.0140699,-50.69763055,1278.617533,4091.473635
-301.7119071,151.341002,-28.29328015,1281.640621,4103.133564
-237.2893943,91.21295086,-4.518092672,1283.880413,4114.714123
-314.8134078,-42.87255394,20.09363092,1285.348958,4126.213373
-255.9300617,-120.7368614,44.90860779,1286.058919,4137.629397
-95.05243646,-74.1508432,69.18942396,1286.023554,4148.960302
-144.1195314,43.14586395,92.10274717,1285.256703,4160.204217
-139.4398913,126.4156857,112.7421435,1283.772766,4171.359296
-66.91250765,131.3268867,130.1652215,1281.586684,4182.423715
0.794120626,96.23301103,143.4432703,1278.713922,4193.395676
38.20845084,68.49758973,151.7201086,1275.170446,4204.273405
61.00815333,46.56833158,154.2756573,1270.972706,4215.055152
67.53668067,7.257605227,150.5889082,1266.137613,4225.739193
154.8945183,-42.35545018,140.3945839,1260.682517,4236.323831
223.6305859,-73.08107809,123.727911,1254.625189,4246.807392
203.0432663,-80.33787094,100.9525787,1247.983795,4257.188231
243.130696,-87.11038431,72.76808498,1240.776875,4267.464728
299.6763778,-98.72918856,40.19419811,1233.023323,4277.63529
358.6339719,-87.23674964,4.53206879,1224.742357,4287.698352
354.7906999,-34.33003985,-32.69654022,1215.953506,4297.652375
383.9825978,33.08352498,-69.82854606,1206.676575,4307.495848
421.6651906,67.88820034,-105.1523123,1196.931632,4317.22729
451.394182,51.64911862,-137.0075202,1186.738975,4326.845245
505.6188487,7.718696605,-163.8849469,1176.119114,4336.348288
445.528987,-23.39805071,-184.5187012,1165.092744,4345.735021
520.459644,-14.55059274,-197.9638485,1153.68072,4355.004077
545.2447382,28.37044395,-203.6533344,1141.904036,4364.154116
532.6580668,68.76395439,-201.4296457,1129.783795,4373.183829
533.6887011,73.43676725,-191.5485943,1117.34119,4382.091936
553.5423126,49.26784637,-174.6548197,1104.597474,4390.877187
568.1451838,30.76340926,-151.7308943,1091.573939,4399.538362
561.860223,29.39768995,-124.0240761,1078.291892,4408.074271
