IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,Res
0.054566957,0.009992739,-0.034559282,0.188296635,0.015483086,-0.183498924,-0.698666695,-0.305132554,0.459112564,-0.154563397,3.398102975,4.463902776
-0.074583643,-0.076776815,0.006952982,-0.192871509,0.265480134,-0.307347424,-0.507043103,-0.281094,0.451910968,-0.260944922,3.450284306,4.461306851
0.093625331,0.092529169,0.075595548,-0.248818649,0.264525241,-0.275143117,-0.237533586,-0.209910176,0.446115399,-0.367365421,3.499770272,4.458103988
-0.110436995,-0.054176732,-0.081695541,0.10211889,-0.00739568,-0.104527809,0.062611756,-0.09626875,0.443494883,-0.470607629,3.548877478,4.456567163
0.118482822,-0.015777412,-0.05465174,0.272553192,-0.296339806,0.115324676,0.344142569,0.048963203,0.445293957,-0.567388843,3.600105688,4.459199535
-0.122620349,0.061482529,0.150281742,-0.023823278,-0.323101435,0.258899359,0.552017909,0.201146236,0.444499192,-0.661472716,3.649390422,4.46216163
0.126014545,-0.051590124,-0.038098387,-0.275637416,-0.038477201,0.246678823,0.645985591,0.333731417,0.433748021,-0.756754826,3.69259628,4.461565888
-0.122105679,0.010964858,-0.147809702,-0.039290721,0.320079015,0.100445039,0.617717157,0.429577555,0.412350661,-0.851286315,3.73105802,4.458813955
0.108006067,0.021221448,0.150466416,0.269408127,0.40942271,-0.083665942,0.481917632,0.476772205,0.381039342,-0.942061367,3.767101009,4.456266759
-0.08161874,-0.022223933,0.053315446,0.091660018,0.093709881,-0.208521522,0.257489311,0.457875353,0.330839016,-1.035504232,3.79395646,4.447356996
0.055372337,0.01641068,-0.182712047,-0.234321528,-0.342662958,-0.198539691,-0.008099072,0.37481937,0.263526095,-1.128823245,3.813540377,4.433948978
-0.029668667,-0.014295258,0.075072223,-0.118362359,-0.458255161,-0.053036684,-0.257349649,0.240760103,0.184221572,-1.2169876,3.829733583,4.419741357
0.004485838,0.014920642,0.120859834,0.199021562,-0.116988439,0.1375917,-0.445964915,0.069596046,0.093713842,-1.299426396,3.842176669,4.404291812
0.02298505,-0.007475601,-0.152384952,0.13409381,0.360140717,0.249210243,-0.546475303,-0.122811608,-0.0092862,-1.378011655,3.848165358,4.384848395
-0.047105631,-0.003125041,0.003133966,-0.159129951,0.509643468,0.212015418,-0.539400113,-0.310461407,-0.119393567,-1.449037529,3.850291918,4.363803193
0.068870502,0.017121315,0.135685132,-0.135488158,0.1641466,0.040887777,-0.427373516,-0.469985888,-0.23383483,-1.511905828,3.848046163,4.340427143
-0.084474474,-0.022016835,-0.094988273,0.14437859,-0.351953355,-0.15906593,-0.223300558,-0.572893874,-0.342732661,-1.559771054,3.846916682,4.319833501
0.084322105,0.002403245,-0.06499383,0.133332867,-0.542908296,-0.268426544,0.037322984,-0.599156496,-0.438081293,-1.587377315,3.851052722,4.305864795
-0.077402197,0.014693273,0.110886365,-0.165815563,-0.229848278,-0.232165011,0.293768501,-0.545925283,-0.519039219,-1.595448861,3.859261526,4.297263893
0.059512812,-0.021716516,-0.011338842,-0.168989927,0.291157194,-0.079130878,0.48160613,-0.421301313,-0.586026996,-1.58520102,3.870259571,4.292805447
-0.038413335,0.00473344,-0.087455686,0.169979167,0.5295462,0.097771995,0.548715722,-0.243845717,-0.641337271,-1.559091896,3.881868737,4.29047128
0.018294167,0.024548615,0.053698645,0.215920102,0.262843746,0.195872222,0.468519266,-0.042109037,-0.691141013,-1.523128849,3.888608405,4.285004945
0.005264548,-0.029794989,0.062580691,-0.145821245,-0.236009779,0.178531634,0.264341391,0.161957938,-0.733722326,-1.476340153,3.891633216,4.277573
-0.029941021,0.002663138,-0.077984435,-0.258730305,-0.484119962,0.081470165,-0.002775884,0.35030072,-0.764047786,-1.415000567,3.894690541,4.271813117
0.047552408,0.030021278,-0.043881104,0.100027405,-0.271717144,-0.030903623,-0.26238108,0.501828819,-0.781114055,-1.338965248,3.898279073,4.268226249
-0.055478379,-0.043531323,0.1050766,0.286707448,0.16326674,-0.107992686,-0.455843136,0.591946017,-0.790570068,-1.254181678,3.897191575,4.261748236
0.057908359,0.034519342,0.020800595,-0.032978856,0.421491991,-0.114619715,-0.530715444,0.611963135,-0.789828374,-1.159103577,3.893439662,4.254358747
-0.055152766,-0.00647536,-0.147780964,-0.297695654,0.294724305,-0.058628992,-0.465860863,0.559724343,-0.777689689,-1.053744152,3.887491697,4.246464442
0.04747574,-0.026649366,0.052832014,-0.036330462,-0.074226779,0.020414797,-0.274631341,0.442922133,-0.751139208,-0.936352658,3.881619935,4.240254047
-0.040017813,0.040477817,0.151793278,0.284951165,-0.360286794,0.067067253,-0.010784703,0.270618102,-0.712320548,-0.809793452,3.873802049,4.233736698
0.038841221,-0.023129454,-0.158091643,0.1010592,-0.330424716,0.051627674,0.251675253,0.056857341,-0.664805336,-0.678281447,3.860738419,4.223644657
-0.038888625,-3.93E-05,-0.064949435,-0.24057377,-0.007095207,0.003428631,0.452479729,-0.168843644,-0.603161366,-0.537897994,3.846829673,4.214168415
0.033267877,0.00329063,0.218927978,-0.147889465,0.33095811,-0.027261641,0.547875288,-0.373891505,-0.520822833,-0.383413102,3.837831185,4.210835785
-0.031422121,-0.005253278,-0.100517243,0.165050786,0.360847357,-0.026246122,0.50329877,-0.540506272,-0.422601258,-0.219390774,3.830412209,4.210386807
0.034402381,0.01564606,-0.164720581,0.154573747,0.039467505,-0.007793887,0.317051495,-0.656543373,-0.315006958,-0.051413487,3.820464775,4.208861607
-0.039188067,-0.026733893,0.248159813,-0.090532389,-0.324407986,0.012406874,0.035067085,-0.707112117,-0.198092294,0.121062077,3.809754724,4.208023247
0.042178411,0.024225707,-0.017069795,-0.131826938,-0.378151531,0.01723212,-0.270452525,-0.685229924,-0.073687169,0.297026503,3.798541128,4.208128119
-0.041436795,-0.00210136,-0.263892029,0.037787493,-0.064941136,0.002190305,-0.51720918,-0.590349467,0.056881866,0.476146412,3.787771604,4.210106192
0.028934208,-0.037954405,0.22384655,0.085831907,0.314776006,-0.021663149,-0.634352701,-0.427601098,0.194097915,0.660234186,3.78062834,4.217144211
-0.008852364,0.058645201,0.099805929,-0.03689266,0.373392074,-0.051724339,-0.597888613,-0.221576487,0.327355313,0.841188638,3.770927439,4.223315113
-0.01348872,-0.029644137,-0.305080388,-0.039230109,0.059422492,-0.065256269,-0.412478855,0.006807852,0.45354854,1.01798477,3.759333111,4.229425602
0.032652385,-0.041951531,0.128977366,0.067135944,-0.307437017,-0.044006424,-0.120576542,0.233744758,0.569056842,1.188974389,3.745880436,4.235659544
-0.043407024,0.108286437,0.210986065,0.008105388,-0.368211411,0.004613744,0.200980858,0.429121763,0.664432804,1.34676132,3.725002395,4.236691353
0.053820292,-0.096308393,-0.268324966,-0.101323192,-0.049695443,0.072985022,0.481808839,0.577945358,0.740826076,1.49311892,3.699714946,4.235525765
-0.06836132,-0.008547097,-0.020158434,0.00652156,0.335431914,0.136537729,0.662346715,0.672441626,0.802047727,1.631886197,3.674945075,4.237038255
0.082895941,0.132336598,0.252416412,0.13080241,0.368534205,0.137013224,0.684268035,0.693152504,0.837167248,1.752998941,3.642306777,4.233118102
-0.080182344,-0.160703689,-0.12069379,0.011955532,0.012274918,0.055128602,0.535058764,0.634245582,0.84086887,1.850723862,3.597282572,4.21935351
0.06945146,0.078964323,-0.12430034,-0.122327758,-0.326744544,-0.052392665,0.268734693,0.517804272,0.825463527,1.934462657,3.549403996,4.204916545
-0.059704786,0.053284401,0.137439416,-0.031942996,-0.294664183,-0.123724654,-0.042006058,0.364913308,0.79791113,2.008233052,3.502909599,4.193782322
0.049718169,-0.159480763,0.01603582,0.09299485,0.029122596,-0.13623821,-0.333086341,0.186989321,0.754662628,2.066436667,3.452897597,4.181059056
-0.03658827,0.178858076,-0.064677793,0.043680731,0.283374925,-0.088591125,-0.541242169,0.002825802,0.697816209,2.108678264,3.399413159,4.166721623
0.024478772,-0.089585477,-0.01017717,-0.058152409,0.220993179,-0.002508581,-0.621708348,-0.167883891,0.63030895,2.134982339,3.342647168,4.15080661
-0.015343703,-0.059696122,0.023357376,-0.028627369,-0.045644109,0.093777149,-0.550504629,-0.299269368,0.563010406,2.152873752,3.289929554,4.14035552
-0.002912377,0.161859765,0.044972556,0.01443,-0.237402869,0.144904576,-0.355854498,-0.383536703,0.495502341,2.16002804,3.239268723,4.133378758
0.031194634,-0.157302889,-0.05746306,-0.023975231,-0.190276394,0.108202726,-0.100781998,-0.424402223,0.422410725,2.150140698,3.184956848,4.124334094
-0.064324485,0.06368017,-0.042958109,0.008640401,0.031653973,0.003365527,0.15340661,-0.421357054,0.346303617,2.124438556,3.128386309,4.11461582
0.098690318,0.053075762,0.11882397,0.09304563,0.204220958,-0.110273945,0.350443301,-0.379800491,0.268093995,2.082697027,3.069394878,4.104065964
-0.127905146,-0.11926127,-0.023130975,0.009397515,0.169148533,-0.167169689,0.450931153,-0.310632241,0.186583157,2.022812894,3.005852925,4.090570108
0.152067024,0.110445307,-0.135186721,-0.14832627,-0.010384951,-0.121885009,0.449533489,-0.220095503,0.106387183,1.948150076,2.940703933,4.076949314
-0.171186787,-0.049024057,0.123097632,-0.063433277,-0.152951734,0.009172719,0.361966432,-0.117493371,0.030429605,1.860764872,2.875551107,4.064719063
0.179214037,-0.027437374,0.067060758,0.17349694,-0.150167878,0.146478246,0.212063636,-0.018528789,-0.043715945,1.758245025,2.807744794,4.051293985
-0.167127077,0.083471767,-0.185881864,0.139068843,-0.032408415,0.200314587,0.030219219,0.059984658,-0.121205921,1.635680178,2.732055504,4.031522788
0.141719081,-0.078077304,0.079704992,-0.144783126,0.111349747,0.146048607,-0.134256269,0.118170239,-0.195390376,1.498916287,2.65329412,4.010003809
-0.103701833,0.01995846,0.13931274,-0.208186091,0.171669903,0.014201234,-0.24581739,0.155113028,-0.263961346,1.349602159,2.571968436,3.987033883
0.054979255,0.048689055,-0.198021965,0.091277719,0.099436164,-0.119446718,-0.282542235,0.176609663,-0.32100653,1.193111404,2.492147957,3.966430844
-0.003442081,-0.088461465,-0.006119248,0.251335263,-0.072628275,-0.191920236,-0.254448656,0.181159527,-0.368913612,1.027536504,2.410906656,3.945186981
-0.042737304,0.077872935,0.228674828,-0.017462707,-0.208626882,-0.16848246,-0.183476038,0.171543448,-0.407826426,0.853408691,2.327623118,3.922560648
0.081527791,-0.016525034,-0.158663802,-0.264298469,-0.165456322,-0.056239511,-0.092316269,0.155664258,-0.4347509,0.674274454,2.244408372,3.900428808
-0.11354487,-0.064602064,-0.140575012,-0.060969554,0.052219018,0.094151895,0.000531473,0.144370761,-0.44401396,0.496633827,2.166232346,3.883492798
0.126648158,0.09938052,0.257673852,0.233959634,0.238848391,0.19387452,0.06927207,0.136974173,-0.438704205,0.319659413,2.091235822,3.869867373
-0.118556051,-0.064133615,-0.029412377,0.11478561,0.188913286,0.172809751,0.092843164,0.125434349,-0.427171292,0.13816938,2.013480724,3.853722233
0.095933484,-0.006009056,-0.230112876,-0.175523071,-0.052248536,0.047518152,0.081435782,0.113041377,-0.407445278,-0.043414913,1.936143311,3.838106838
-0.06724684,0.056344611,0.174447728,-0.144360273,-0.246349694,-0.105310963,0.056341593,0.101913131,-0.378127472,-0.22111947,1.861941771,3.825606793
0.034648154,-0.062503127,0.100500493,0.102759814,-0.208665666,-0.203458206,0.031949297,0.085716058,-0.344599284,-0.397042466,1.787846507,3.813210267
-0.002260605,0.03178828,-0.221688525,0.147109472,0.033243676,-0.187283688,0.024726592,0.063794407,-0.306932496,-0.568207762,1.715787772,3.80279806
-0.029839327,0.001470059,0.039521717,-0.044127591,0.246190598,-0.06514386,0.036750919,0.032400954,-0.268201844,-0.734422557,1.645092258,3.79372227
0.056375275,-0.017100123,0.174294144,-0.134546359,0.216283533,0.091645658,0.056056216,-0.013436577,-0.233215331,-0.897097226,1.573678751,3.784009174
-0.069485155,0.017186545,-0.130676837,-0.003063148,-0.032344304,0.191054774,0.062172272,-0.079448129,-0.209454745,-1.060659726,1.496487563,3.768720388
0.076097037,0.002708623,-0.063282458,0.127864967,-0.234563764,0.191957688,0.051959032,-0.15609297,-0.19359023,-1.220347174,1.417091515,3.751276516
-0.076685358,-0.021887175,0.137899187,0.052251005,-0.181672034,0.10583042,0.02739995,-0.23147416,-0.18227747,-1.37214565,1.338209159,3.734185271
0.069901315,0.016148297,-0.030509594,-0.107350888,0.056015145,-0.019851544,-0.008407013,-0.295104777,-0.173828832,-1.51387984,1.260884368,3.718339538
-0.057717033,0.013300888,-0.0868291,-0.099776117,0.214611127,-0.129348144,-0.053101724,-0.340824332,-0.16989114,-1.646763976,1.182984389,3.701532703
0.045709911,-0.038455734,0.074060316,0.075310334,0.139009359,-0.171681002,-0.09389237,-0.358590018,-0.167561965,-1.768197994,1.106037997,3.685114555
-0.040153574,0.032244545,0.019355338,0.140501093,-0.068281729,-0.126101871,-0.112275922,-0.336448893,-0.159825297,-1.871920021,1.035187828,3.673985524
0.03429168,-0.007605531,-0.078843063,-0.045196589,-0.19783159,-0.03146402,-0.107584463,-0.276995261,-0.148815344,-1.959982077,0.967833479,3.665531361
-0.028221515,-0.019501682,0.038585282,-0.180183606,-0.12938622,0.055109192,-0.083220473,-0.18554787,-0.135242815,-2.032934999,0.903034605,3.65882238
0.018264992,0.029593145,0.039102912,-0.004967749,0.060378759,0.093991834,-0.043290639,-0.068194999,-0.117204898,-2.088843426,0.842389232,3.655441358
-0.008314009,-0.025846881,-0.070467954,0.195553636,0.172334081,0.071632238,-0.000669435,0.060975002,-0.097156559,-2.129705447,0.783898362,3.653487716
-0.001218677,0.013762545,0.022480463,0.062195134,0.100470637,0.010867926,0.032477453,0.186190434,-0.077568339,-2.157523709,0.725693342,3.651210659
0.011660103,0.002698901,0.053999778,-0.190315426,-0.062425154,-0.041742438,0.051521574,0.29435825,-0.058700102,-2.17245098,0.667717478,3.648612603
-0.023237134,-0.017660751,-0.070401729,-0.12036466,-0.140344614,-0.048940681,0.057808979,0.37474882,-0.040065547,-2.174140349,0.610439192,3.646196273
0.035874731,0.025220486,0.001568174,0.164927353,-0.067002833,-0.010460765,0.053330077,0.416853981,-0.023370994,-2.164467498,0.552239408,3.64240786
-0.045818307,-0.017694318,0.07995186,0.179013527,0.06603671,0.044290891,0.04453819,0.415991638,-0.008560535,-2.143945129,0.492802429,3.636936174
0.054626304,0.003055735,-0.064115402,-0.112347215,0.120414778,0.076960076,0.040394703,0.374466136,0.006676173,-2.111309558,0.433471898,3.631041987
-0.062316479,0.010716659,-0.038054026,-0.21902499,0.051857712,0.062844624,0.047302898,0.300473166,0.026365484,-2.063791065,0.377075558,3.627424802
0.062469597,-0.025781819,0.090662763,0.037847614,-0.065112132,-0.000472256,0.059915576,0.202034031,0.051919591,-2.000771122,0.324564299,3.626999975
-0.056580232,0.029477262,-0.033839948,0.222506953,-0.121225236,-0.090888445,0.060060084,0.083208217,0.079328584,-1.926368417,0.272518254,3.626450023
0.046197534,-0.012797334,-0.058273311,0.039579179,-0.058836154,-0.154488665,0.037158796,-0.045173372,0.108929168,-1.840512731,0.22163871,3.626510081
-0.03268421,-0.019453825,0.076523444,-0.200479389,0.062566432,-0.143418799,-0.013323198,-0.172881505,0.139293441,-1.744797929,0.171036442,3.626330914
0.017422165,0.049471109,-0.003964994,-0.104933956,0.127109779,-0.043095327,-0.081988269,-0.286969387,0.171224903,-1.638660165,0.121957139,3.627159286
-0.002569565,-0.057530795,-0.072270294,0.153503581,0.066165179,0.104193992,-0.153483603,-0.37897045,0.202175841,-1.524644723,0.072678713,3.627318687
-0.008576578,0.035763415,0.066408657,0.156823003,-0.059476913,0.225880215,-0.201314407,-0.437736198,0.233507442,-1.401635239,0.025024312,3.628598119
0.011575735,0.006101991,0.01331747,-0.091649222,-0.127932431,0.24784531,-0.202873543,-0.456283349,0.265318839,-1.269619547,-0.020201231,3.631787344
-0.00777398,-0.052801435,-0.084651143,-0.190749207,-0.07614209,0.136817476,-0.148107198,-0.432638906,0.296562857,-1.129435423,-0.062894189,3.637024189
-0.006010788,0.07530586,0.058457378,0.012540366,0.042555368,-0.07206385,-0.043897778,-0.369534189,0.325617657,-0.982212561,-0.103093591,3.644355501
0.027545998,-0.060889424,0.036944484,0.187371252,0.110681062,-0.286104444,0.082975071,-0.277102783,0.347457786,-0.832169861,-0.143732079,3.651015903
-0.052046228,0.017631329,-0.087468531,0.068968163,0.074902844,-0.385091246,0.202200111,-0.163381222,0.361239591,-0.679759436,-0.184119985,3.657785987
0.074864868,0.033599822,0.033233374,-0.152451218,-0.02174746,-0.294074157,0.281089877,-0.039204366,0.365139061,-0.526584036,-0.224704173,3.664317268
-0.090786706,-0.067860713,0.061692749,-0.135016007,-0.08857796,-0.031404373,0.294931354,0.084225255,0.357780775,-0.374077925,-0.26578525,3.670401579
0.095059725,0.068737192,-0.083217468,0.092164619,-0.071863154,0.287987439,0.234961689,0.197031161,0.339029507,-0.222749345,-0.306760478,3.676732644
-0.083815335,-0.037207461,0.00078528,0.171901774,-0.002369739,0.495340417,0.105172209,0.285216743,0.304141315,-0.077776405,-0.351563305,3.679550714
0.062086573,-0.001029656,0.098095966,-0.006253594,0.065550021,0.471367321,-0.062951449,0.343678961,0.254282445,0.060586582,-0.399527553,3.679563388
-0.027110995,0.034456234,-0.075453227,-0.165829505,0.08717617,0.206458686,-0.224918683,0.36983831,0.190167409,0.190890225,-0.451376414,3.676026428
-0.014080523,-0.045480762,-0.043806184,-0.063088424,0.055998356,-0.177324879,-0.32821691,0.369999335,0.118043412,0.316237902,-0.503637712,3.672247203
0.054941013,0.031789294,0.111515883,0.132626722,-0.016275408,-0.492219502,-0.336862787,0.35089009,0.043125831,0.438494825,-0.554103596,3.670279838
-0.093341977,-0.010317055,-0.045971216,0.112078055,-0.096570305,-0.579426666,-0.244707972,0.317385316,-0.031310766,0.557802299,-0.602175762,3.670640545
0.120396389,-0.010997072,-0.083573004,-0.087193952,-0.123269937,-0.38671497,-0.075262527,0.274570047,-0.10131164,0.675267746,-0.646204311,3.674950106
-0.13718232,0.015640777,0.10552723,-0.157245823,-0.057983321,-0.006723296,0.116802934,0.220364956,-0.168590296,0.787108234,-0.68912516,3.680404717
0.141530746,-0.006541488,0.009891162,0.020770506,0.076040173,0.377901997,0.271531207,0.154324295,-0.233073526,0.891513905,-0.731912273,3.686176359
-0.131747481,-0.003025871,-0.114797712,0.174311614,0.173407514,0.578531287,0.337198969,0.073543921,-0.297456793,0.984104638,-0.778100118,3.688911848
0.114958364,0.011161975,0.082718345,0.064239823,0.135410662,0.502924116,0.294812299,-0.019285078,-0.360863364,1.063595454,-0.82845947,3.687900179
-0.087807949,-0.003175897,0.064563639,-0.143478365,-0.028678328,0.197917389,0.163400306,-0.116221026,-0.419532841,1.13101416,-0.881843873,3.684199404
0.055703786,-0.010721594,-0.134432355,-0.126023059,-0.183833724,-0.178622027,-0.006613424,-0.204283522,-0.466329532,1.190407059,-0.934434907,3.681409757
-0.02723333,0.011800554,0.024242595,0.087267696,-0.184831623,-0.445613594,-0.154751096,-0.269951764,-0.493115868,1.247255677,-0.981012188,3.684542536
-0.004634042,-0.012853266,0.104424284,0.142335878,-0.031802068,-0.503041782,-0.244714904,-0.313284429,-0.501990722,1.298510866,-1.024334164,3.690914287
0.038352695,0.01275727,-0.093392159,-0.038551451,0.143865048,-0.354741968,-0.263422984,-0.339020778,-0.497749008,1.339432922,-1.068667973,3.696439487
-0.069494785,-0.002765689,-0.022224399,-0.134419602,0.204924684,-0.078389196,-0.211510322,-0.346919731,-0.480393285,1.370117919,-1.113729157,3.7014731
0.097058854,-0.015205659,0.096289734,0.00051964,0.101507526,0.208450535,-0.108330197,-0.337691819,-0.450883901,1.389985185,-1.160048376,3.705520226
-0.1174326,0.035127981,-0.048231602,0.120704568,-0.086920901,0.400501723,0.017607171,-0.309756949,-0.408174824,1.400611247,-1.206202096,3.709973101
0.127243393,-0.044421753,-0.048348787,0.028383754,-0.212829813,0.434666673,0.132491712,-0.262872645,-0.352155942,1.403093694,-1.251292324,3.715704284
-0.126678834,0.027770901,0.071114429,-0.104263617,-0.170497355,0.303990871,0.204766927,-0.199457307,-0.284535791,1.397318018,-1.295599371,3.722449398
0.114136968,0.01219418,-0.010298005,-0.051566234,0.02041917,0.058688292,0.215977402,-0.122384779,-0.206792496,1.383864787,-1.338730773,3.730628916
-0.091550977,-0.058878369,-0.050768582,0.079103195,0.209322179,-0.214786534,0.162501138,-0.0377405,-0.122769472,1.361487451,-1.38207131,3.738933608
0.06106852,0.084001636,0.045756129,0.06541515,0.231146953,-0.414705768,0.061150102,0.049647307,-0.034915803,1.330508422,-1.425532177,3.74750536
-0.02427444,-0.064092388,0.005733854,-0.053689242,0.045052546,-0.461736898,-0.059510594,0.132791523,0.052247443,1.289362105,-1.470950816,3.754567499
-0.012352713,0.006455228,-0.032138778,-0.060934753,-0.196184469,-0.319594081,-0.158681742,0.210567797,0.139081351,1.240962459,-1.515987263,3.762398488
0.041719188,0.058558089,0.016426733,0.03541845,-0.274995629,-0.026776992,-0.202542821,0.281833516,0.225967359,1.188292872,-1.558279952,3.773293693
-0.064580931,-0.103114711,-0.006209051,0.04231011,-0.110320837,0.301746169,-0.179132023,0.341786094,0.310599289,1.132108921,-1.597515929,3.787597561
0.071963375,0.091579578,-0.004693514,-0.041416773,0.15928235,0.518153633,-0.099928268,0.384234848,0.390168289,1.073123666,-1.633210304,3.805936978
-0.06549043,-0.032201171,0.014567486,-0.048941756,0.278918571,0.497618754,-0.005705438,0.392630918,0.452342881,1.003250544,-1.673240145,3.82080343
0.056196024,-0.030495779,-0.002839207,0.061418842,0.147596731,0.234390165,0.071074956,0.361582024,0.492533034,0.920999481,-1.719302303,3.830692687
-0.04117207,0.076065965,-0.001079727,0.08857515,-0.098973111,-0.149233159,0.114114189,0.294776145,0.510908407,0.828233452,-1.770206105,3.836797718
0.029059829,-0.080933723,0.005189616,-0.053159972,-0.234579674,-0.465043756,0.121835707,0.200450043,0.508713853,0.726793812,-1.825066691,3.839900985
-0.021073653,0.052984983,-0.003787032,-0.119770545,-0.145327043,-0.546741894,0.110551326,0.095592265,0.493293805,0.623513689,-1.878329687,3.845319069
0.012281445,-0.019435726,-0.012981085,0.020617155,0.057869266,-0.353963191,0.091525381,-0.008386766,0.46719469,0.5205624,-1.92883879,3.854106637
-0.007279029,-0.015480032,0.007971847,0.12957828,0.170273097,0.007650806,0.066611354,-0.105946217,0.429152984,0.416629557,-1.978586782,3.864327665
0.00700929,0.04831323,0.017229909,0.01230199,0.107188891,0.349710196,0.033383803,-0.193805728,0.377265604,0.309617719,-2.030264538,3.873390016
-0.00792325,-0.067273841,-0.015120807,-0.123962511,-0.028678745,0.507001832,-0.005340314,-0.265221593,0.313848699,0.200913115,-2.083284888,3.881881066
0.00787935,0.063022515,-0.017461607,-0.040420734,-0.093259759,0.413322629,-0.044410211,-0.313515504,0.242683839,0.092918856,-2.136116255,3.891297004
-0.00582446,-0.033612788,0.025999989,0.107292325,-0.06118617,0.121210243,-0.083340634,-0.338733995,0.163382236,-0.016102997,-2.191218341,3.899212567
0.004362813,-0.009206054,0.017818685,0.06963256,9.59E-05,-0.215216925,-0.113454875,-0.337744884,0.080101889,-0.123923639,-2.247277314,3.906876478
-0.003034325,0.05281855,-0.046791576,-0.079922255,0.027272617,-0.426256064,-0.124683249,-0.309107064,-0.002836897,-0.228403068,-2.303129815,3.91534754
-0.001156055,-0.082942245,0.001037391,-0.088473991,0.025617507,-0.41154389,-0.10734546,-0.251434473,-0.07896181,-0.325238721,-2.355440369,3.927841756
0.001465825,0.070875101,0.049628527,0.034029758,0.018048317,-0.199961678,-0.067018465,-0.173143344,-0.148180734,-0.415631119,-2.405969143,3.942651185
0.002909801,-0.016042864,-0.031764143,0.080984639,0.008699365,0.081495665,-0.017216808,-0.086641176,-0.212516666,-0.502397504,-2.457896268,3.956717132
-0.009452055,-0.051498449,-0.027171158,0.011886873,-0.004858985,0.292234507,0.034174863,0.001014586,-0.26921489,-0.583817893,-2.510044609,3.971227811
0.015336949,0.092147495,0.046044018,-0.053837151,-0.02601194,0.340455432,0.078692991,0.082404448,-0.316538823,-0.658974547,-2.561989952,3.986620045
-0.018567659,-0.081802507,-0.00411924,-0.045142899,-0.04108628,0.220708604,0.106715063,0.148924198,-0.355121062,-0.728962829,-2.615209706,4.001459415
0.018541185,0.027345819,-0.034784696,0.017048199,-0.017102684,0.016000352,0.117242578,0.19867054,-0.381442751,-0.790775646,-2.667187063,4.018226857
-0.01882407,0.03504936,0.014906943,0.05325967,0.035349718,-0.165856145,0.10668254,0.227474856,-0.395908631,-0.844701593,-2.718466262,4.036427907
0.018519643,-0.074736128,0.019271823,0.017124507,0.061037684,-0.247046205,0.071657856,0.230896229,-0.40121748,-0.89276462,-2.77112021,4.054111456
-0.014564136,0.077995702,-0.00894538,-0.043924142,0.024111515,-0.207988764,0.014573722,0.207078895,-0.400505624,-0.937322668,-2.827548338,4.068981081
0.012068608,-0.038012173,-0.01007545,-0.035865398,-0.03726804,-0.079671797,-0.049100812,0.162360754,-0.392578415,-0.976856428,-2.886524338,4.082225528
-0.01101652,-0.021747587,0.001276568,0.033530306,-0.054991904,0.073246708,-0.098468088,0.107475775,-0.374469709,-1.008247304,-2.945328877,4.096454397
0.008641604,0.063609945,0.011723433,0.046160577,-0.016025067,0.176485574,-0.120735204,0.050279142,-0.346489577,-1.031186099,-3.00384412,4.111750391
-0.004601099,-0.066515654,-0.000573174,-0.024160308,0.030465569,0.183489935,-0.113344154,-0.004141411,-0.311266118,-1.047285855,-3.063701942,4.126501499
5.71E-05,0.035700534,-0.016556488,-0.050598274,0.040620473,0.103830595,-0.07713412,-0.048041582,-0.268382405,-1.05520499,-3.123644345,4.14192528
0.00282098,0.005337566,0.005291777,0.012508435,0.010978009,-0.01346463,-0.021487993,-0.076461698,-0.218502893,-1.05447126,-3.183178937,4.15849491
-0.005179363,-0.037196773,0.018136826,0.047902376,-0.02706579,-0.11069641,0.03658102,-0.088901028,-0.164284016,-1.046267646,-3.243286212,4.175269776
0.008124716,0.048847518,-0.015374483,-0.004336079,-0.037018663,-0.147294521,0.079473578,-0.087627263,-0.109004195,-1.032323437,-3.305415088,4.190852359
-0.00974646,-0.036090624,-0.009687394,-0.039764972,-0.007066221,-0.111783793,0.0980165,-0.07391282,-0.053545572,-1.012247048,-3.368965436,4.205836537
0.010242101,0.008586331,0.022565261,0.001977459,0.031694844,-0.028671752,0.089270861,-0.051545792,0.000203376,-0.986741875,-3.434383172,4.219773799
-0.0070819,0.022090235,-0.000983314,0.036245448,0.039273489,0.058615034,0.058275537,-0.025057802,0.05050706,-0.956577421,-3.502181304,4.232129484
0.001908519,-0.038486415,-0.020279771,0.003536679,0.011078396,0.113234985,0.018792154,0.003289549,0.098036034,-0.920512642,-3.57094535,4.244238029
0.004467248,0.032814555,0.008775494,-0.033811308,-0.026793007,0.114357655,-0.016701349,0.02921063,0.14177748,-0.879047958,-3.64091041,4.255810595
-0.010314298,-0.008958757,0.018145138,-0.006950031,-0.039147847,0.067023356,-0.038253777,0.049274872,0.181287102,-0.832278609,-3.711871974,4.266995662
0.01498936,-0.018223282,-0.017379,0.032411495,-0.015440109,-0.004298394,-0.042416453,0.060112362,0.215545077,-0.780996263,-3.784264223,4.277313366
-0.015807387,0.035518707,-0.01037835,0.012180531,0.023287031,-0.066752399,-0.031289324,0.059972176,0.243965278,-0.725788143,-3.858314975,4.286475145
0.013275154,-0.031660404,0.027251463,-0.027658335,0.043889995,-0.093250242,-0.010437176,0.049637735,0.267020311,-0.666464068,-3.933504353,4.294911084
