sub1,sub2,sub3,sub4,sub5
3854.092523,-422.7262282,-322.5818479,-124.1441238,-37.12032317
3856.008001,-434.1673595,-326.0706197,-212.0547231,-59.94529866
3857.912144,-446.0251423,-417.230194,-317.496281,-109.0505263
3859.809756,-458.2186523,-348.752568,-440.9866746,-211.3718615
3861.739916,-470.2058251,-467.7088312,-574.0368525,-305.5684075
3863.678632,-482.3320339,-477.1614348,-721.6165629,-396.6285995
3865.717444,-493.2399575,-452.0753385,-870.2061406,-452.3360073
3867.863284,-502.8309632,-481.6351758,-1018.889042,-456.238103
3870.052397,-512.0420093,-572.09612,-1178.555467,-374.3488002
3872.306766,-520.548124,-612.3702424,-1346.236783,-184.9716162
3874.4947,-530.4914848,-552.6168528,-1480.373275,-44.8030865
3876.597603,-542.1657473,-592.3826369,-1578.009137,52.69991801
3878.69444,-554.3122623,-708.6893075,-1656.542535,124.8196655
3880.746771,-567.5553931,-709.2513031,-1704.274652,134.0745772
3882.817242,-580.8573328,-683.4319594,-1747.708455,194.8405049
3884.911691,-594.1275129,-771.9422247,-1787.648028,302.6660742
3886.964626,-608.4410235,-777.1971562,-1800.257996,308.5115492
3888.988454,-623.594241,-863.410974,-1790.44572,224.8824818
3891.102988,-637.6853503,-820.5723506,-1784.081488,205.3462004
3893.30952,-650.7001089,-893.0533087,-1779.97255,230.796447
3895.55809,-663.4292949,-940.0206178,-1768.425871,204.2076941
3897.878498,-675.4029091,-972.4567534,-1755.251914,148.3830793
3900.183344,-688.0219192,-991.7477289,-1718.12972,58.14602256
3902.466663,-701.3838148,-1041.074916,-1655.29961,-82.14832195
3904.796508,-714.4062847,-1077.896389,-1582.23536,-196.2484733
3907.153316,-727.4052084,-1132.098174,-1493.527106,-285.6328275
3909.279294,-739.1005242,-1132.551268,-1418.379409,-317.1480929
3911.155577,-749.2412698,-1202.640202,-1360.976005,-267.5381013
3912.888797,-758.6521535,-1179.727161,-1303.342385,-230.1870972
3914.405899,-766.9301045,-1198.567162,-1253.96443,-192.2042025
3915.870757,-774.5508328,-1244.617646,-1199.129362,-163.7229154
3917.287642,-781.5533994,-1242.571707,-1137.411855,-163.5806801
3918.508111,-787.3247968,-1232.114454,-1083.154467,-80.39439199
3919.561967,-791.9392126,-1228.296786,-1033.56128,84.30531139
3920.609181,-796.7133333,-1258.886648,-961.3777742,199.1085746
3921.64174,-801.6547028,-1245.651012,-866.1648981,280.0188737
3922.598805,-806.1537155,-1238.450845,-759.221107,318.4968626
3923.515826,-810.5249792,-1235.280879,-633.6790387,285.8290705
3924.253597,-813.8081384,-1252.134951,-509.1271337,274.2366251
3924.800561,-815.9129851,-1149.255528,-386.8166574,275.1746091
3925.252156,-817.562904,-1263.357537,-251.266492,219.494777
3925.574167,-818.5257732,-1180.773408,-106.7800512,119.7750654
3925.967531,-819.2833272,-1140.581589,22.748891,43.08849393
3926.459678,-819.9516955,-1149.100226,136.6950743,-16.29283016
3926.928915,-820.1257691,-1129.45294,243.2597718,-67.07997781
3927.433197,-819.9546425,-1126.345275,336.0247597,-94.02803852
3927.87517,-819.3078102,-1076.544895,432.5279818,-129.3404474
3928.244967,-818.1484866,-1084.50796,533.1877463,-170.3462667
3928.642205,-816.6724821,-1045.340916,623.523773,-156.7125798
3929.046844,-814.8491918,-1033.224812,706.9124436,-89.04528406
3929.274522,-812.0169832,-1003.436856,795.0356757,-48.93635795
3929.322343,-808.1435768,-986.3251514,886.9756827,-28.06929722
3929.265775,-803.5239467,-929.9357138,979.1669597,-39.42307442
3929.058258,-797.9828937,-915.9051768,1074.153902,-102.5240891
3928.832736,-791.9460471,-862.1469485,1160.832891,-143.3026308
3928.597394,-785.4386222,-786.7555141,1238.468984,-168.5322416
3928.247059,-778.09731,-815.1397547,1314.480889,-162.5108828
3927.810753,-770.0105239,-736.0634342,1386.212923,-107.5897178
3927.445204,-762.6837478,-669.8288374,1448.115868,-60.94848713
3927.153945,-756.221533,-656.9546741,1500.1528,-14.3105379
3926.883575,-749.9747225,-604.7613703,1542.793861,54.02865698
3926.675949,-744.3628376,-590.5525633,1574.38636,135.7830934
3926.414811,-738.4249694,-527.9232961,1599.580757,181.4426972
3926.097239,-732.124044,-429.936129,1618.043435,187.6594985
3925.81845,-726.315896,-517.3879167,1625.775575,150.0197877
3925.555865,-720.8170117,-411.6730863,1623.404825,51.87940801
3925.233495,-714.6695618,-354.7661015,1612.121119,-37.30895061
3924.857237,-707.908849,-316.273116,1591.266951,-121.2822228
3924.449689,-700.8865644,-302.6900508,1560.377964,-120.1610369
3923.994169,-693.3817061,-284.9643657,1519.394292,-9.122388771
3923.562922,-686.2034168,-164.3627676,1465.975904,92.07735847
3923.160484,-679.4092939,-118.9903323,1399.687188,207.5219536
3922.738343,-672.4251424,-173.9142671,1321.365564,206.4355021
