sub1,sub2,sub3,100mspd,10mspd
-0.613419193,3.373876509,10.63954268,9.7756,7.626
0.722256274,2.21081443,11.7669293,9.7428,7.6796
-0.09501844,2.328100374,13.17691807,9.6817,7.6752
-0.026989301,3.119699418,14.68728988,9.5638,7.5647
0.331586145,2.334256409,16.11415745,9.4063,7.3765
0.207649744,3.475827429,17.29652283,9.2377,7.1584
-0.748943048,6.373827058,18.11511599,9.0868,6.9585
-0.422763029,5.619551077,18.50321195,8.9748,6.8143
0.66827858,4.112943565,18.44877786,8.8952,6.7198
-0.250251391,5.281389411,17.98886198,8.8351,6.6585
2.237866304,3.7438266,17.1983071,8.7821,6.6139
-2.365498228,-0.086077277,16.17547012,8.7243,6.5697
-0.892540371,-0.613047232,15.02762226,8.6476,6.5108
0.152617956,-0.784587827,13.85818889,8.5352,6.4212
2.207115755,-2.178100471,12.75716481,8.368,6.2842
0.661692695,-0.288081634,11.79514599,8.1334,6.0889
-1.607832959,2.006905486,11.02067089,7.8488,5.8511
-1.041076406,1.187220093,10.46010671,7.5397,5.593
-2.382967191,2.057846156,10.11919433,7.2311,5.3376
6.036461327,3.608012953,9.98552572,6.947,5.1062
-2.050905631,0.431470634,10.03154393,6.706,4.9077
0.20465274,-2.49056008,10.21797381,6.5236,4.7463
-1.64680551,-1.213143357,10.49777878,6.4118,4.6219
-1.198020118,-2.083564478,10.82072157,6.3743,4.5303
1.967190506,-5.512757529,11.13839295,6.3947,4.4689
1.396419068,-5.058615648,11.40924668,6.4533,4.4367
-0.959722206,-2.691609924,11.60287401,6.531,4.4339
-0.40890637,-3.130825936,11.70260867,6.6113,4.4585
0.05234954,-3.397760742,11.70567345,6.6863,4.4957
-1.988100536,-1.103690855,11.62048959,6.7503,4.5281
2.156116549,0.422477995,11.46140546,6.7978,4.5382
0.647802563,-0.549617689,11.24181513,6.8252,4.5152
-0.153730265,-2.067685046,10.96723798,6.8328,4.4742
-0.781712033,-2.738514207,10.63022624,6.8206,4.4378
-1.163687068,-3.105137607,10.20882468,6.7865,4.43
0.990368601,-3.980059592,9.669690991,6.7281,4.4676
0.857281774,-4.413264821,8.975983046,6.6512,4.5325
-0.318988828,-3.099937965,8.098926793,6.5653,4.5953
-0.891120934,-1.759746505,7.030867439,6.4815,4.624
0.540327609,-2.387186062,5.796858453,6.4085,4.5916
0.570670053,-3.032355794,4.461685741,6.3385,4.5008
-0.569406969,-1.940361493,3.129768462,6.2576,4.3639
-0.552392588,-0.954188034,1.936580623,6.1502,4.1966
0.356593063,-0.598492143,1.03189908,6.0091,4.0211
0.590769837,0.972249836,0.556980327,5.8703,3.874
-0.061150947,2.721833513,0.619317434,5.7855,3.7966
-0.863590631,2.044020951,1.269569679,5.8122,3.8283
0.808525512,-0.203860953,2.485335441,5.9989,3.989
0.532852104,-1.928419036,4.165566932,6.3357,4.2394
-0.769913371,-3.237800723,6.137714094,6.7871,4.5186
-3.039956754,-4.027472794,8.177429548,7.3088,4.7634
4.199624153,-2.805541247,10.03829321,7.8536,4.93
1.015292631,0.313367752,11.486996,8.3792,5.0445
-1.51813846,3.230200336,12.3381774,8.8483,5.1535
-2.108171471,4.67084108,12.48292088,9.2265,5.3059
-0.979991243,4.793215154,11.90584721,9.4824,5.5301
1.642425928,3.666904503,10.68766001,9.588,5.7687
5.550011658,1.262581944,8.992537768,9.5151,5.9423
-5.068466216,-1.323986745,7.042452961,9.2342,5.9719
-1.592986727,-2.419828231,5.082814958,8.7426,5.8083
0.683413606,-1.818747632,3.345334026,8.1458,5.5207
1.631377681,-0.685781521,2.01440384,7.5778,5.2093
0.355071336,0.562395543,1.202533121,7.1754,4.9765
-0.22252125,2.073934165,0.938587085,7.034,4.894
-0.632179347,2.821993599,1.170185749,7.0675,4.9077
-0.518972872,1.959944906,1.779027966,7.1384,4.9276
0.332118073,0.772214399,2.605667528,7.1038,4.8614
0.118589971,0.452629717,3.478780312,6.8558,4.6426
0.176581318,0.139933862,4.243484821,6.4392,4.3098
0.643876089,-0.58773336,4.783857271,5.9418,3.9333
-0.553104676,-0.603143278,5.036247954,5.458,3.59
-0.727945694,-0.06407269,4.992018384,5.0745,3.3504
0.304010299,-0.424454913,4.690444614,4.8143,3.2277
0.615158591,-1.269495158,4.204336567,4.6712,3.2012
-0.204467849,-1.117593897,3.622061746,4.6206,3.2304
-0.354982649,-0.524965334,3.029947983,4.6278,3.2723
0.21027766,-0.73875559,2.49847793,4.6738,3.3141
0.396662014,-1.091123556,2.074461542,4.7513,3.3596
-0.39086617,-0.778931124,1.779797294,4.8581,3.4195
-0.415134842,-0.730745372,1.615880214,4.9925,3.5021
0.24294797,-1.394477134,1.571529164,5.1392,3.5944
0.499637913,-1.541366973,1.631729061,5.2806,3.6781
-0.001812979,-0.822793331,1.78460631,5.401,3.7354
-0.520046086,-0.544757173,2.02480326,5.4969,3.7573
0.078741885,-1.111316549,2.352574664,5.6026,3.77
0.142019189,-1.581213961,2.769194772,5.7603,3.8094
-0.158604479,-1.791718219,3.270322698,6.0082,3.9121
0.282430953,-2.222002035,3.839571082,6.3594,4.0989
-0.014106866,-2.350413662,4.444520529,6.7408,4.3276
-0.220416303,-1.506412191,5.036828494,7.0584,4.5349
0.177840432,-0.354886391,5.557045959,7.2191,4.6558
-0.203117239,0.169584675,5.943532564,7.1652,4.6492
-0.127426451,0.123678115,6.143748336,6.9784,4.5662
0.562706516,-0.158175789,6.125469273,6.7755,4.4789
-0.223639357,-0.621667925,5.885307281,6.6738,4.4558
-0.170977561,-1.03138626,5.45236382,6.7569,4.5431
-0.128146585,-1.057673671,4.885820257,6.9749,4.7047
0.226302375,-0.682855808,4.266553433,7.2443,4.8827
0.189850716,-0.09402672,3.684176004,7.4812,5.0146
-0.271498157,0.389555841,3.221942316,7.6199,5.0503
0.03721949,0.520286343,2.942494167,7.6679,5.0028
-0.013954855,0.556634986,2.877319869,7.6507,4.9025
-0.075068153,0.762990654,3.022077499,7.5939,4.7812
0.230276117,0.810984632,3.338739251,7.5189,4.6665
0.054884126,0.661012567,3.764103307,7.4282,4.5621
-0.234174769,0.901278341,4.222896428,7.3187,4.465
-0.128966771,1.446225807,4.642740964,7.1858,4.3693
0.066391208,1.645718284,4.967890508,7.0255,4.2687
0.24981911,1.671250628,5.168930262,6.8428,4.1637
0.26602732,1.847443364,5.246529316,6.6457,4.0577
-0.477493131,1.668862439,5.228630692,6.4422,3.9548
-0.307388308,1.10549797,5.161890338,6.2405,3.8597
0.20293487,1.037645861,5.099419269,6.0472,3.7779
0.547070702,1.615256424,5.087672875,5.8686,3.7147
0.002034299,2.212471489,5.155494212,5.7109,3.6755
-0.559184869,2.661369962,5.307814907,5.5807,3.6644
-0.133388532,2.887935069,5.525453462,5.4857,3.6823
0.332604858,2.526340527,5.771054615,5.4339,3.7291
0.118797646,1.781414183,5.999788171,5.4334,3.8047
0.070918526,1.356795786,6.172285688,5.4878,3.9069
-0.181724304,1.535027957,6.266696347,5.5824,4.0243
-0.058948935,2.112114226,6.286834709,5.6982,4.1435
-0.132822276,2.638649659,6.264172617,5.8161,4.2509
0.067343184,2.669910507,6.252746309,5.9213,4.3361
0.265704449,2.266656951,6.3176386,6.0176,4.4016
0.186900413,1.773881007,6.519218579,6.1127,4.4529
-0.34437552,1.357931136,6.896444383,6.2149,4.4957
-0.465852916,1.312855941,7.452996975,6.329,4.5356
0.385301514,1.775015186,8.1496833,6.4471,4.5776
0.446899206,2.107645621,8.905455172,6.5581,4.6266
-0.076344152,1.908617759,9.607726393,6.6508,4.6877
-0.538472997,1.687720438,10.13075256,6.7177,4.7635
-0.082645416,1.583595022,10.35905039,6.766,4.8462
0.41458763,1.213860725,10.21155164,6.8068,4.9259
0.373368206,0.864931626,9.661700168,6.8512,4.9924
-0.45046386,0.841312244,8.749151616,6.9097,5.0421
-0.525703477,0.695621233,7.580082243,6.9899,5.0969
0.594497746,0.500367322,6.315134932,7.0993,5.1874
0.279232906,0.894407119,5.146359975,7.2469,5.348
-0.168451962,1.471750088,4.266701874,7.442,5.6074
-0.545224203,1.338018427,3.837205776,7.6917,5.956
0.099099701,0.593073711,3.957826588,8.0018,6.3682
0.503827258,-0.371171102,4.647343844,8.3772,6.8124
0.030239029,-1.416684267,5.836445239,8.811,7.2538
0.139104074,-1.784881618,7.375777545,9.2547,7.6588
-1.584435328,-0.79364404,9.058079368,9.6483,7.9955
1.665725152,0.713370994,10.65090385,9.9316,8.2337
-0.330569081,1.426160222,11.93440886,10.0631,8.3556
0.081041766,1.081320509,12.73763773,10.0745,8.3867
-0.373162226,-0.133696217,12.96685844,10.0148,8.3622
-0.188766697,-1.882103041,12.62086974,9.9309,8.315
0.128371662,-3.058858728,11.79048707,9.86,8.2712
0.85471533,-2.866983019,10.64226769,9.8066,8.2365
-0.637752266,-2.021637963,9.389390229,9.7678,8.2124
-0.506797782,-1.39813229,8.254930072,9.7421,8.2012
0.590848285,-0.964973454,7.434125169,9.7275,8.2037
-0.037672297,-0.794676567,7.062348863,9.7187,8.2114
0.082149137,-1.086525583,7.194376446,9.7098,8.2133
-0.241247464,-1.367123551,7.798371016,9.695,8.1988
-0.018571102,-1.486671299,8.765242401,9.6701,8.1609
0.176554434,-2.127741837,9.931187404,9.6378,8.1072
0.042271519,-3.201118925,11.10884741,9.6026,8.0492
-0.115042692,-3.746026548,12.12106924,9.5688,7.9982
-0.272263445,-3.588725158,12.8309886,9.541,7.9634
0.465702598,-3.10879907,13.16309647,9.5239,7.9457
-0.010765345,-2.321117163,13.11188251,9.522,7.944
-0.298244323,-1.658923046,12.73716737,9.5401,7.9571
0.108918402,-1.866741559,12.14782316,9.5804,7.9834
-0.161180691,-2.50654164,11.47772233,9.6354,8.0194
0.218082905,-2.637122749,10.85903984,9.6951,8.061
0.256072052,-2.484308689,10.39823664,9.7501,8.104
-0.358329283,-2.580850019,10.1591793,9.7913,8.1435
-0.008442432,-2.727683508,10.15612594,9.8122,8.1706
-0.236146143,-2.980979469,10.35712561,9.8069,8.176
0.435596265,-3.581808736,10.69621247,9.7698,8.1505
0.128984406,-3.820062496,11.09107809,9.6971,8.0882
-0.230553153,-3.141458454,11.46201161,9.593,7.9921
-0.123406466,-2.284550775,11.74795724,9.4637,7.8681
-0.071992166,-1.744499069,11.91649123,9.3157,7.7221
-0.049047093,-1.197065925,11.96611302,9.1603,7.5661
0.58256249,-0.933658904,11.92109641,9.0253,7.4342
-0.216121771,-1.404710595,11.82083237,8.9397,7.3625
-0.248111814,-2.048632426,11.70674424,8.929,7.3833
-0.012641653,-2.447591898,11.61023355,9.0006,7.504
-0.066692636,-2.827970796,11.54466343,9.1008,7.6467
0.12979462,-2.733039042,11.50324442,9.1638,7.7154
0.330116834,-1.63325771,11.46314088,9.1275,7.6186
-0.1273784,-0.34716098,11.39453938,8.9584,7.3087
-0.197304007,0.225120199,11.27218381,8.7182,6.8861
-0.100252793,0.253983991,11.0862688,8.485,6.4784
-0.313181588,-0.116547211,10.8497288,8.3262,6.1922
0.600927279,-0.800747241,10.59981996,8.2787,6.0818
0.394073826,-0.917333531,10.3932597,8.3021,6.0893
-0.345660892,-0.080079788,10.29574068,8.3427,6.1432
-0.691818043,0.72380655,10.36801149,8.3506,6.1794
0.307555114,0.950847726,10.65159716,8.2934,6.153
0.099487959,1.092395702,11.15741568,8.202,6.0883
0.255603337,1.164406152,11.85999051,8.1235,6.0274
0.334955351,1.036257474,12.69878717,8.1048,6.0127
-0.41919231,1.3425138,13.58667851,8.1784,6.075
-0.673024243,2.019017314,14.42400693,8.3166,6.1963
0.380607747,2.013889141,15.11550311,8.4765,6.3447
0.450143936,1.543153509,15.58670256,8.6145,6.4869
-0.050380363,1.733775926,15.79660444,8.6954,6.5952
-0.079322331,2.305211708,15.74411062,8.7175,6.6635
-0.112618044,2.675533299,15.46708474,8.6883,6.6903
-0.039491845,3.415100031,15.03439181,8.6154,6.6729
-0.35594871,4.133262849,14.53268586,8.5086,6.6121
0.370863322,3.558430035,14.05070664,8.3855,6.5261
0.487456155,2.678318858,13.66422499,8.2648,6.4374
-0.474540267,3.020061579,13.42447869,8.1648,6.3678
-0.168010522,3.36595366,13.35205686,8.1002,6.3306
0.265220835,2.937841846,13.43693732,8.0755,6.3114
0.277079502,3.188869463,13.64405103,8.0923,6.2892
-1.000449826,3.527809611,13.92264022,8.1526,6.2438
0.14306703,2.549902014,14.21703096,8.2542,6.1623
0.971265831,2.492350688,14.47638348,8.377,6.0606
0.940228048,4.458274394,14.66149756,8.4963,5.9611
-1.940355569,5.312666916,14.74768865,8.5871,5.8854
-0.715546047,4.72168063,14.72386542,8.6335,5.8486
0.604735247,4.886317915,14.58894684,8.6568,5.8444
2.248596526,3.953999731,14.34740374,8.6871,5.8611
-1.415306897,1.21179815,14.00583136,8.7541,5.8875
-0.168206774,0.713268523,13.57202555,8.8737,5.9157
-0.773071851,2.191983601,13.05715467,9.0101,5.9512
0.298863164,1.972236559,12.4805174,9.1148,6.0026
0.978358748,1.963970314,11.87534653,9.1399,6.0783
-0.405276033,3.706328221,11.29344576,9.0551,6.1828
-0.273240776,3.6492532,10.80634381,8.8985,6.3034
0.762089192,2.459553917,10.50119879,8.7239,6.4228
-0.542282609,3.424809051,10.47080908,8.5835,6.5234
-1.197636049,3.572135057,10.79855741,8.515,6.5919
0.721111834,0.882129634,11.54060184,8.5039,6.6347
1.267161538,-0.776549799,12.7087628,8.525,6.6637
0.070656692,-1.043247683,14.25802577,8.5577,6.6937
-0.548241334,-2.163249028,16.08219584,8.5901,6.7389
-2.970647018,-1.602061073,18.01999929,8.6192,6.7873
3.227850398,1.420129145,19.87202046,8.6359,6.8141
0.329003863,2.554344814,21.42665132,8.6187,6.7861
-0.526722251,1.335544735,22.49117752,8.5462,6.6775
-0.910924351,0.488232021,22.92269233,8.4387,6.5226
-0.321693975,-1.011389522,22.6530835,8.3312,6.3731
1.047396445,-3.360446125,21.70304968,8.2626,6.2797
0.110735554,-3.412643374,20.18190782,8.2663,6.2767
-0.377389629,-1.855148753,18.27253838,8.3468,6.3369
0.398086309,-1.751769464,16.20368316,8.501,6.4178
-1.120612675,-1.973755959,14.21436863,8.725,6.4783
0.708102469,-1.535022097,12.51691963,9.0063,6.4859
0.010533366,-2.405987756,11.26545439,9.2962,6.4384
0.569382409,-3.595153173,10.53577076,9.5354,6.3402
-0.365740353,-3.074559381,10.32029973,9.6645,6.1963
-0.727313601,-2.871441139,10.53875474,9.6433,6.0201
0.325459138,-3.62733372,11.06187458,9.506,5.8456
0.144386498,-3.087326761,11.74294026,9.3048,5.7082
0.115255595,-2.305402916,12.45014732,9.0899,5.635
0.701090148,-2.593901717,13.09281157,8.9022,5.6376
-0.181171949,-2.134658547,13.6358305,8.7554,5.6916
-1.923884349,-1.885636986,14.09952133,8.6577,5.7665
0.439020088,-3.704343554,14.54532347,8.6173,5.8324
1.499250296,-5.110383939,15.05113364,8.638,5.8674
1.157254485,-5.139737848,15.68248336,8.7056,5.8826
-1.354881554,-5.121907699,16.46678925,8.801,5.8955
-2.598422606,-3.358821992,17.3772446,8.9041,5.9213
1.701938301,-0.232632554,18.33069425,8.9964,5.9671
1.182731495,0.756732034,19.20053647,9.0672,6.0195
0.907720228,0.280201596,19.84207818,9.1084,6.0614
-1.713309397,-0.621374309,20.12468371,9.1127,6.0768
-1.128394693,-3.334849924,19.96324462,9.0756,6.0551
1.265486622,-5.306905968,19.34141935,9.0005,5.9998
-0.251502554,-4.449301601,18.32080416,8.8914,5.9168
0.904952985,-3.338286453,17.03333347,8.7516,5.8097
-0.20362262,-1.604430388,15.65805301,8.5865,5.683
-0.752324542,1.365260559,14.38706398,8.4163,5.5522
0.264287847,1.957682117,13.38803004,8.2646,5.4354
-0.278150899,0.946612038,12.77153886,8.154,5.3505
-0.364918987,0.794337365,12.57058162,8.0984,5.3086
1.234129702,-1.070809127,12.73667943,8.0809,5.2957
0.269567888,-3.052951415,13.15338353,8.0779,5.292
-0.498093396,-1.655810258,13.66390365,8.0666,5.2784
-1.180551358,-0.615871254,14.10642261,8.0316,5.242
-0.208283586,-0.440712775,14.34899636,7.9854,5.1938
0.967413122,2.036380637,14.31620624,7.9552,5.1504
2.124083253,2.69407314,14.00184361,7.9576,5.1289
-1.991224187,0.244342591,13.46533566,7.9623,5.1406
-0.803046584,-0.156739202,12.81351497,8.0137,5.1737
-0.386725628,0.212203895,12.17273738,8.0686,5.2099
1.319835838,-0.880578004,11.6584403,8.1064,5.2295
0.940439332,-0.175419586,11.34952198,8.1128,5.2195
-0.824139092,1.631869365,11.27338745,8.1001,5.1927
-0.726984475,1.370095376,11.40458281,8.0874,5.169
0.070474641,0.319496821,11.67640811,8.0945,5.1691
0.205540372,-0.033194845,12.00167514,8.1354,5.2078
0.230705107,-0.196507597,12.29667914,8.195,5.2698
0.195760456,-0.228170853,12.50198353,8.2477,5.3284
0.031341225,-0.098180543,12.59483867,8.2699,5.3577
-0.229785363,0.134305365,12.59058171,8.2574,5.3495
-0.439849057,0.359633393,12.53347156,8.2415,5.3339
-0.044539824,0.008343842,12.48024054,8.238,5.3314
0.562048345,-0.607068537,12.4814325,8.2351,5.3392
0.3211816,-0.495668244,12.56589496,8.218,5.3459
-0.325041314,-0.057443792,12.73257399,8.2023,5.3516
-0.351810146,-0.226895685,12.95142829,8.2109,5.3618
0.014645111,-0.717350287,13.17254149,8.2478,5.37
0.164538841,-0.911973568,13.34017665,8.2945,5.3599
0.068525069,-0.784876509,13.40725994,8.3318,5.3308
-0.011110728,-0.596813783,13.34594244,8.3497,5.2918
0.107857872,-0.538596169,13.15138628,8.3431,5.2553
0.072542501,-0.284376406,12.83826302,8.3073,5.2287
-0.325358381,0.316456157,12.43189229,8.23,5.1948
-0.260061616,0.367944193,11.95770745,8.0942,5.1283
0.371296372,-0.299520162,11.43323791,7.8812,5.0033
0.342295394,-0.468469844,10.86585771,7.5904,4.8101
-0.234659052,-0.085004392,10.25743366,7.2857,4.5974
-0.274097283,-0.042559281,9.614370157,7.0425,4.4246
0.072867859,-0.040743212,8.959246057,6.9261,4.3432
0.291115895,0.476723364,8.339067982,6.97,4.3802
0.012827537,1.650607114,7.825611658,7.1152,4.4919
-0.638596504,3.077814416,7.505395014,7.2883,4.6238
-0.076668533,2.914978763,7.460018201,7.4227,4.7272
1.197099748,1.509962412,7.741016359,7.4796,4.776
0.111843126,2.045024152,8.345952922,7.5004,4.8049
-1.297245446,2.644095113,9.203343143,7.5184,4.8388
0.163072807,0.286548439,10.17268321,7.5458,4.8847
-0.956005628,0.653700112,11.06251691,7.5982,4.954
2.819282283,5.405865103,11.66485261,7.678,5.0461
-1.219946996,5.830410806,11.79953619,7.7586,5.1316
-0.027876969,3.419175234,11.35870174,7.7674,5.1397
-1.513412133,5.853173056,10.34023908,7.6303,5.0022
1.659756746,6.859390173,8.860853081,7.3874,4.7659
-0.704281612,3.052954226,7.143531869,7.1164,4.5142
0.57578276,2.831214718,5.480153481,6.8865,4.3227
-0.49341752,4.834168699,4.176103864,6.7458,4.2392
0.642835911,4.251224375,3.488572357,6.6948,4.2466
0.289953942,4.5811427,3.572330853,6.7179,4.3111
-0.949096532,5.126389409,4.44562418,6.7861,4.3914
-2.148312775,4.995983943,5.984474925,6.8656,4.4519
2.836439487,6.65633158,7.947228933,6.9416,4.4934
1.019274112,6.316614473,10.02411142,7.0058,4.523
0.081396348,4.267921633,11.90068202,7.0453,4.5397
-1.96378221,5.322933769,13.32084844,7.0449,4.5356
-2.939889688,5.034554323,14.13533537,7.0051,4.5077
3.104617168,1.630242862,14.32513997,6.9331,4.4583
2.488154441,1.326242303,13.99560326,6.8374,4.3914
-0.68192731,2.788192071,13.34373524,6.7286,4.3128
-2.177058467,1.699468151,12.60759032,6.6204,4.234
-0.589164154,1.698875057,12.0102891,6.526,4.1676
-1.632329,3.970468979,11.71186002,6.4571,4.1258
6.519157694,2.961425083,11.77941722,6.4202,4.1165
-5.008338722,0.455309635,12.1811213,6.4081,4.1309
3.500132954,0.976572431,12.80329461,6.4101,4.1554
-3.627740092,-0.93684056,13.48458065,6.4161,4.1758
-0.010069292,-4.727432833,14.05750212,6.4219,4.1842
2.261801658,-3.418746945,14.38694529,6.4416,4.1953
-0.913700866,-2.783268979,14.39696984,6.4918,4.229
1.231848496,-4.96303651,14.08118801,6.5926,4.3097
-1.120660675,-3.275910511,13.49657119,6.7713,4.4669
-1.242822358,-2.301798304,12.74462066,7.0176,4.6884
1.362576353,-4.54891746,11.94634111,7.2773,4.9193
0.381870969,-4.869759653,11.21788868,7.4653,5.0793
-0.649750941,-5.992530053,10.65228099,7.5231,5.1133
0.123648419,-8.113498265,10.30984985,7.5082,5.0727
-0.10728265,-7.799892468,10.21717512,7.4933,5.0255
0.308736713,-8.430738283,10.37200157,7.518,5.0122
0.271650373,-9.252365844,10.75071547,7.5891,5.0395
-1.393638248,-7.581802707,11.31544096,7.6724,5.0749
1.13275207,-7.412053061,12.01930099,7.7236,5.0829
-0.041503685,-8.548635941,12.81013963,7.683,5.0222
-0.023682014,-7.940555197,13.63423721,7.5075,4.866
-0.200029481,-7.611697523,14.441727,7.2702,4.6697
0.06339774,-8.157840222,15.19444248,7.072,4.5078
0.543602362,-8.138781278,15.87517892,7.0038,4.4487
-1.345520713,-7.940062912,16.49558363,7.1193,4.5331
0.163772369,-7.652699029,17.09892666,7.3423,4.701
1.283371978,-7.757823943,17.75445197,7.5563,4.8612
0.329441454,-8.381437602,18.54199615,7.6328,4.9149
-0.613074458,-7.455565801,19.52864026,7.4924,4.8021
-1.941571435,-5.320832716,20.74240415,7.2562,4.6174
0.507961792,-4.338234275,22.15027248,7.0817,4.4819
2.788358635,-3.406548908,23.64819027,7.1167,4.5082
-0.596894067,-1.651736831,25.0686309,7.5001,4.8032
-2.526116649,-1.771074392,26.20719104,8.2161,5.3548
1.431697223,-3.796090018,26.8643928,9.1434,6.0679
-1.336784936,-4.277152696,26.89393763,10.0926,6.7971
3.988807852,-2.724398169,26.24559032,10.8835,7.4077
-2.823847607,-0.866951931,24.99079954,11.4922,7.8836
-2.382874425,1.380446313,23.32242811,11.9501,8.2483
2.937473225,3.896570122,21.52595665,12.295,8.5297
0.792738492,4.98048056,19.92678095,12.5574,8.7487
0.115390886,4.039801923,18.82480719,12.7341,8.9022
-1.191857073,2.280277218,18.43157985,12.8116,8.9792
-3.482483688,1.607104446,18.82537924,12.7731,8.9667
2.486096557,3.398071628,19.93583181,12.6161,8.8643
3.789326439,6.218220689,21.56245287,12.4039,8.7253
-0.91702621,7.384032686,23.42299352,12.2172,8.6174
-2.454938305,7.625175142,25.21976316,12.1394,8.6102
-2.181719478,8.434362957,26.70735652,12.2325,8.7539
0.510148391,7.555066438,27.74478517,12.4648,9.0132
3.991817713,5.089088485,28.3190938,12.7776,9.3288
