Power,100mspd,10mspd,Pre,Hum,Cloud,10mdir,Temp,Irra,Rain,100mdir
26.9,12.4051,10.739,102506.2742,13.9285,0,37.7007,279.9706,0,6.15E-06,37.5728
25.71,12.4001,10.7313,102506.0684,12.2432,0.038215,36.7308,279.8175,0,6.10E-06,36.6131
25.31,12.3869,10.7157,102502.0472,10.7684,0.14424,35.4983,279.6681,0,6.81E-06,35.3941
26.87,12.316,10.6547,102494.5313,9.6965,0.27344,34.1033,279.5281,0,7.63E-06,34.0109
28.67,12.1525,10.5217,102484.077,9.1545,0.4007,32.634,279.4014,0,8.03E-06,32.545
30.52,11.924,10.3372,102472.1834,9.0074,0.5048,31.2106,279.2862,0,7.96E-06,31.1149
21.47852799,11.6708,10.1317,102460.5848,9.0548,0.56549,29.9864,279.179,0,7.85E-06,29.8758
20.84741953,11.431,9.9332,102451.0156,9.096,0.5625,29.1446,279.0764,0,7.63E-06,29.0168
20.32316262,11.2318,9.7623,102444.693,8.98,0.48546,28.8195,278.9754,0,7.52E-06,28.6795
26.9,11.0643,9.6142,102440.7644,8.7534,0.36348,28.8517,278.8762,0,7.54E-06,28.7092
26.27,10.9114,9.4788,102437.8598,8.5123,0.23554,28.9892,278.7792,0,7.57E-06,28.8568
19.07226249,10.7565,9.346,102434.6094,8.3525,0.14063,28.964,278.6852,0,7.63E-06,28.8572
18.62301222,10.5858,9.2071,102430.1433,8.3392,0.10656,28.5677,278.5945,0,7.66E-06,28.5038
18.13060024,10.3987,9.0603,102425.593,8.4127,0.11649,27.8839,278.5068,0,7.66E-06,27.8749
17.60081653,10.1974,8.9045,102422.5899,8.4823,0.14239,27.0778,278.4212,0,7.65E-06,27.1293
17.03550337,9.9826,8.7377,102422.7656,8.4575,0.15625,26.3246,278.3372,0,7.63E-06,26.4369
16.44413526,9.7579,8.5604,102427.314,8.272,0.13737,25.7824,278.2547,0,7.63E-06,25.952
15.87540074,9.5418,8.3892,102435.6781,7.9571,0.094396,25.5023,278.1763,0,7.63E-06,25.7178
15.39035783,9.3575,8.245,102446.8633,7.5685,0.043283,25.5106,278.1054,0,7.63E-06,25.7509
15.05164366,9.2288,8.1495,102459.875,7.1619,0,25.8314,278.0452,0,7.63E-06,26.0643
14.9042622,9.1728,8.1184,102473.8998,6.7807,0,26.4513,277.9976,0,7.63E-06,26.6398
14.91742126,9.1778,8.1407,102488.8491,6.4187,0,27.2395,277.9599,0,7.63E-06,27.3629
15.03927414,9.2241,8.198,102504.8152,6.0576,0,28.0378,277.9278,0,7.63E-06,28.0962
15.21507917,9.2909,8.2705,102521.8906,5.6788,0,28.6975,277.8971,0,7.63E-06,28.709
15.39693736,9.36,8.3414,102539.9665,5.2675,0.021869,29.114,277.865,0,7.63E-06,29.1085
15.56905785,9.4254,8.4067,102558.1278,4.8234,0.044976,29.3156,277.8335,0,7.63E-06,29.3172
15.72538747,9.4848,8.4667,102575.2585,4.3498,0.067079,29.3607,277.806,0,7.63E-06,29.3843
15.86039941,9.5361,8.5217,102590.2422,3.8499,0.085938,29.3052,277.7858,1.1378,7.63E-06,29.3575
15.96988278,9.5777,8.5714,102602.4826,3.3317,0.10019,29.1987,277.7754,13.4508,7.63E-06,29.2797
16.05304803,9.6093,8.6124,102613.4638,2.8212,0.11202,29.0705,277.7728,33.3577,7.63E-06,29.1813
16.10989517,9.6309,8.641,102625.1896,2.349,0.12448,28.9444,277.7755,61.2613,7.63E-06,29.0889
16.14042418,9.6425,8.6529,102639.6641,1.9457,0.14063,28.8436,277.7805,97.5642,7.63E-06,29.0289
16.14595099,9.6446,8.646,102658.0634,1.6344,0.16159,28.7964,277.786,142.1441,7.63E-06,29.0299
16.13358147,9.6399,8.6258,102678.2524,1.4083,0.18077,28.8519,277.7942,192.7792,7.63E-06,29.128
16.11173744,9.6316,8.5998,102697.2684,1.2533,0.18965,29.0654,277.8079,246.7223,7.63E-06,29.3618
16.08936704,9.6231,8.5757,102712.1484,1.1548,0.17969,29.4929,277.8303,301.2267,7.63E-06,29.7701
16.07252344,9.6167,8.5594,102720.5901,1.0983,0.14591,30.1612,277.863,353.985,7.63E-06,30.3687
16.05173213,9.6088,8.5478,102722.9328,1.067,0.097507,30.9816,277.9023,404.4492,7.63E-06,31.0836
16.01146541,9.5935,8.5349,102720.1763,1.044,0.047228,31.8376,277.9436,452.511,7.63E-06,31.8196
15.93435332,9.5642,8.5137,102713.3203,1.012,0.0078125,32.6148,277.9818,498.0622,7.63E-06,32.4828
15.80986863,9.5169,8.4793,102703.0435,0.96051,0,33.2295,278.0134,540.947,7.63E-06,33.005
15.66538216,9.462,8.4392,102688.7399,0.90517,0,33.7165,278.0403,580.8196,7.63E-06,33.4174
15.53721293,9.4133,8.4043,102669.4824,0.86808,0,34.1384,278.0659,617.2868,7.63E-06,33.7748
15.46299584,9.3851,8.3857,102644.3438,0.87138,0,34.5565,278.0933,649.9556,7.63E-06,34.1307
15.47010173,9.3878,8.3916,102612.9858,0.92883,0,35.0166,278.125,678.4894,7.63E-06,34.5258
15.54116065,9.4148,8.4163,102577.4258,1.0207,0,35.5074,278.1607,702.7793,7.63E-06,34.9549
15.6480122,9.4554,8.4508,102540.2701,1.1189,0,36.005,278.1991,722.7729,7.63E-06,35.4021
15.76223283,9.4988,8.486,102504.125,1.1953,0,36.4879,278.239,738.4178,7.63E-06,35.8539
15.85829396,9.5353,8.5136,102471.0265,1.229,0,36.9484,278.2799,749.6554,7.63E-06,36.3073
15.92198381,9.5595,8.53,102440.7298,1.2282,0,37.4257,278.3235,756.4011,7.63E-06,36.7949
15.94251194,9.5673,8.5325,102412.4197,1.208,0,37.9709,278.3724,758.5641,7.63E-06,37.3582
15.90961429,9.5548,8.5192,102385.2813,1.1837,0,38.6361,278.4291,756.0533,7.63E-06,38.0403
15.82065905,9.521,8.4899,102358.8867,1.166,0,39.4578,278.4956,748.8048,7.63E-06,38.8716
15.69854299,9.4746,8.4511,102334.3581,1.1471,0,40.4019,278.5728,736.8609,7.63E-06,39.8218
8.84,9.4261,8.4106,102313.2052,1.1143,0,41.4142,278.6613,720.291,7.63E-06,40.8423
10.35,9.3856,8.3758,102296.9375,1.0552,0,42.4358,278.7618,699.1644,7.63E-06,41.8792
10.09,9.3588,8.3505,102286.5533,0.96282,0,43.4349,278.8735,673.577,7.63E-06,42.904
10.13,9.3367,8.3284,102281.0056,0.85221,0,44.504,278.9912,643.7309,7.63E-06,44.0093
10.27,9.3078,8.3017,102278.7364,0.74401,0,45.7717,279.108,609.8548,7.63E-06,45.324
8.19,9.2632,8.2644,102278.1875,0.65887,0,47.3733,279.2175,572.1772,7.63E-06,46.9858
7.41,9.2008,8.2154,102278.1429,0.6139,0,49.3925,279.315,530.9621,7.63E-06,49.0829
8.13,9.1354,8.1632,102278.756,0.61213,0,51.6731,279.4035,486.6136,7.63E-06,51.4631
6.65,9.0811,8.1145,102280.5223,0.65311,0,53.9878,279.4881,439.5709,7.63E-06,53.8965
5.12,9.046,8.0709,102283.9375,0.73636,0,56.0993,279.5741,390.2733,7.63E-06,56.1359
4.48,9.0305,8.03,102289.3091,0.86661,0,57.8189,279.6652,339.2196,7.63E-06,57.9772
3.91,9.0257,7.9912,102296.193,1.0694,0,59.1729,279.7604,287.1457,7.63E-06,59.4279
14.5100168,9.023,7.9566,102303.9569,1.3756,0,60.2413,279.8574,234.8473,7.63E-06,60.5555
14.49001503,9.0154,7.9299,102311.9688,1.816,0,61.1039,279.9538,183.12,7.63E-06,61.4318
3.4,8.9996,7.9149,102319.8567,2.3991,0,61.8132,280.0476,133.1215,7.63E-06,62.108
14.40211251,8.982,7.9114,102328.2904,3.0456,0,62.3116,280.1377,87.459,7.63E-06,62.547
4.31,8.9713,7.9185,102338.2,3.6538,0,62.5154,280.2229,49.1017,7.63E-06,62.6872
5.37,8.9767,7.9355,102350.5156,4.122,0,62.3437,280.3024,21.0189,7.63E-06,62.4667
5.69,9.0033,7.9604,102365.6804,4.3697,0,61.7543,280.3754,5.0733,7.63E-06,61.8578
5.8,9.0363,7.9835,102382.1903,4.4001,0,60.8484,280.4425,0,7.63E-06,60.9558
5.99,9.0554,7.9927,102398.0542,4.2373,0,59.7566,280.5047,0,7.63E-06,59.8794
7.5,9.0393,7.975,102411.2813,3.9054,0,58.6005,280.5628,0,7.63E-06,58.7356
6.35,8.9721,7.9206,102420.4383,3.4381,0,57.4669,280.6175,0,7.63E-06,57.5982
6.89,8.8633,7.8366,102426.3235,2.9067,0,56.3358,280.6684,0,7.63E-06,56.4536
7.15,8.7291,7.7348,102430.2931,2.392,0,55.1659,280.7146,0,7.62E-06,55.2726
7.04,8.5859,7.6273,102433.7031,1.9748,0,53.9201,280.7555,0,7.63E-06,54.0326
6.79,8.4489,7.5254,102437.555,1.7147,0,52.5802,280.7902,0,7.66E-06,52.7272
5.52,8.3278,7.4351,102441.4316,1.586,0,51.187,280.8175,0,7.68E-06,51.3937
5.43,8.2303,7.3601,102444.5612,1.5422,0,49.8007,280.8364,0,7.68E-06,50.0863
4.02,8.1632,7.3037,102446.1719,1.5364,0,48.4869,280.8457,0,7.63E-06,48.8665
4.49,8.1316,7.2685,102445.777,1.5271,0,47.2987,280.8452,0,7.52E-06,47.7841
4.53,8.1344,7.257,102444.03,1.4929,0,46.2272,280.8391,0,7.48E-06,46.8233
5,8.1694,7.2721,102441.8696,1.4176,0,45.2467,280.8326,0,7.43E-06,45.9483
5.89,8.2351,7.3172,102440.2344,1.285,0,44.3319,280.8309,0,7.63E-06,45.1207
6.35,8.3255,7.3904,102439.6794,1.0902,0,43.4609,280.8368,0,8.04E-06,44.3074
5.11,8.4159,7.4686,102439.2265,0.87352,0,42.6202,280.8441,0,8.40E-06,43.4946
5.61,8.4771,7.5233,102437.5138,0.68637,0,41.7881,280.8443,0,8.37E-06,42.664
5.56,8.48,7.5264,102433.1797,0.58035,0,40.931,280.8286,0,7.63E-06,41.7864
6.56,8.4066,7.46,102425.5049,0.59174,0.125,40.0143,280.7918,0,5.98E-06,40.8344
6.83,8.2821,7.3469,102416.3403,0.69587,0.125,39.0474,280.7411,0,3.81E-06,39.8357
6.33,8.1417,7.2199,102408.1794,0.85282,0.125,38.0657,280.6873,0,1.65E-06,38.8478
7.77,8.0202,7.1111,102403.5156,1.0227,0.125,37.1243,280.6408,0,0,37.9493
9.69,7.9429,7.0445,102403.8812,1.1708,0.25,36.2718,280.6089,0,0,37.1998
11.55633445,7.9007,7.0118,102406.964,1.2835,0.3467,35.4565,280.5854,0,0,36.5112
10.79,7.8764,6.9974,102409.4905,1.3524,0.17195,34.5917,280.5606,0,0,35.7477
12.19,7.854,6.9863,102408.1875,1.369,0.03125,33.5822,280.5249,0,0,34.765
13.75,7.8202,6.9652,102400.6688,1.3314,0,32.3387,280.4706,0,0,33.4414
14.76,7.7669,6.9244,102388.0977,1.263,0,30.8175,280.3979,0,0,31.7675
16.31,7.6877,6.8559,102372.5246,1.1936,0.015624,28.9759,280.3089,0,0,29.7533
17.61,7.5765,6.7525,102356,1.153,0.0625,26.7525,280.2056,0,0,27.3939
18.93,7.4329,6.614,102340.2112,1.1616,0.091732,24.1006,280.0907,0,0,24.6922
18.29,7.2758,6.4598,102325.3932,1.2029,0.10155,21.1263,279.97,0,0,21.7551
18.78,7.1255,6.3112,102311.4176,1.251,0.095754,18.0151,279.8495,0,0,18.7512
9.178492521,6.9972,6.1841,102298.1563,1.28,0.078125,15.0056,279.7356,0,0,15.8937
8.91662725,6.8977,6.0859,102285.6581,1.2717,0.053977,12.3627,279.6337,0,0,13.4155
8.70397686,6.8169,6.0073,102274.6811,1.239,0.034709,10.2849,279.5461,0,0,11.4908
8.504485528,6.7411,5.9349,102266.1604,1.2022,0.033243,8.9386,279.4741,0,0,10.2656
8.28578197,6.658,5.8565,102261.0313,1.182,0.0625,8.4835,279.4191,0,0,9.8808
8.030496229,6.561,5.766,102260.0448,1.193,0.12949,8.9916,279.3818,0,0,10.3978
7.754682356,6.4562,5.6707,102263.2164,1.2263,0.21762,10.1567,279.3593,0,0,11.5347
7.480184389,6.3519,5.5802,102270.3775,1.2673,0.30435,11.552,279.3482,0,0,12.903
7.219635024,6.2529,5.5008,102281.3594,1.3011,0.36719,12.7152,279.3447,0,0,14.084
6.973560624,6.1594,5.4334,102295.7193,1.3168,0.38935,13.2514,279.3453,0,0,14.7151
6.731960304,6.0676,5.3714,102311.918,1.3182,0.37705,13.1475,279.3458,0,0,14.7585
6.487464991,5.9747,5.3082,102328.1421,1.3124,0.34224,12.4943,279.3421,0,0,14.2637
6.23691651,5.8795,5.2386,102342.5781,1.307,0.29688,11.3852,279.3301,0,0,13.2822
5.9839994,5.7834,5.1608,102353.9661,1.3088,0.25098,9.9204,279.3076,0,0,11.8851
5.752399964,5.6954,5.0854,102363.2599,1.3217,0.20681,8.2432,279.2808,0,0,10.2231
5.566067691,5.6246,5.0247,102371.9667,1.3493,0.16471,6.5292,279.2578,0,0,8.4859
5.443951626,5.5782,4.9892,102381.5938,1.3949,0.125,4.9787,279.2469,1.1378,0,6.8847
5.395263108,5.5597,4.9851,102393.2129,1.4598,0.088314,3.8061,279.2546,11.3943,0,5.6456
5.412896247,5.5664,5.0073,102406.1538,1.5352,0.056455,3.2136,279.2814,28.5989,0,5.0022
5.487639701,5.5948,5.0486,102419.3108,1.6103,0.031525,3.3799,279.3261,53.8329,0,5.1744
5.618177564,5.6444,5.1043,102431.5781,1.674,0.015625,4.461,279.3875,88.1778,0,6.3598
15.04,5.7179,5.1727,102442.1759,1.7183,0.010026,6.5053,279.4638,131.9958,0,8.6213
14.01,5.8096,5.2492,102451.627,1.7467,0.012682,9.2052,279.5501,182.7725,0,11.5832
12.53,5.9065,5.3251,102460.7802,1.7658,0.020716,12.1963,279.6409,237.274,0,14.7999
12.95,5.9874,5.3864,102470.4844,1.7821,0.03125,15.1621,279.7305,292.2667,0,17.8905
17.09,6.0299,5.418,102481.0148,1.8009,0.041624,17.8835,279.8147,345.0646,0,20.6011
6.643794609,6.0341,5.4208,102490.3539,1.8239,0.050042,20.3495,279.8944,395.1734,0,22.9391
6.573788416,6.0075,5.4001,102495.9106,1.8515,0.054924,22.5788,279.9718,442.6466,0,24.9467
6.44482964,5.9585,5.3618,102495.0938,1.8841,0.054688,24.5718,280.049,487.5378,0,26.6418
15.98,5.8953,5.3114,102486.1118,1.921,0.048452,26.3315,280.1277,529.8147,0,28.0426
11.89,5.8237,5.254,102470.3705,1.9563,0.038125,27.9229,280.206,569.1028,0,29.236
8.86,5.7502,5.1954,102450.0747,1.9829,0.026314,29.4236,280.2818,604.9417,0,30.3255
7.57,5.6819,5.1421,102427.4297,1.9938,0.015625,30.906,280.3524,636.8711,0,31.4135
5.48,5.6243,5.0989,102404.2171,1.9848,0.0080991,32.4304,280.4163,664.532,0,32.588
4.33,5.5724,5.0614,102380.5256,1.9629,0.0035127,34.0269,280.4737,687.9708,0,33.8842
3.11,5.5188,5.0231,102356.0205,1.9384,0.0010762,35.7258,280.5257,707.3353,0,35.33
2.11,5.4563,4.9778,102330.3672,1.921,0,37.5674,280.5732,722.7733,0,36.9628
1.52,5.3807,4.9216,102303.4984,1.9208,0,39.5841,280.6173,734.3639,0,38.8145
1.04,5.2965,4.8579,102276.416,1.947,0,41.7334,280.6586,741.9116,0,40.8545
0.69,5.2097,4.7916,102250.3893,2.0085,0,43.9451,280.6976,745.1524,0,43.0273
0.72,5.1255,4.7261,102226.6875,2.1145,0,46.138,280.7351,743.8222,0,45.2658
1.11,5.0477,4.6637,102206.326,2.2681,0,48.2412,280.7715,737.7234,0,47.503
1.53,4.9771,4.6049,102189.3047,2.4491,0,50.2589,280.8063,726.9248,0,49.7122
1.63,4.914,4.5502,102175.3692,2.6312,0,52.2155,280.8392,711.5615,0,51.8765
1.6,4.8585,4.5004,102164.2656,2.7884,0,54.1351,280.8694,691.7689,0,53.9778
1.61,4.8104,4.4561,102155.7928,2.8988,0,56.0111,280.8969,667.6845,0,55.9784
1.5,4.7689,4.4159,102149.9621,2.9579,0,57.7142,280.9232,639.4558,0,57.765
1.39,4.7322,4.3764,102146.8378,2.9652,0,59.0833,280.9503,607.2325,0,59.2032
1.65,4.6979,4.3336,102146.4844,2.9206,0,59.9548,280.9799,571.1644,0,60.1579
1.53,4.6637,4.2847,102148.8679,2.8258,0,60.2319,281.014,531.4406,0,60.5551
1.28,4.6289,4.2331,102153.561,2.6913,0,60.1029,281.054,488.4073,0,60.5731
1.4,4.5941,4.1838,102160.0381,2.5294,0,59.8372,281.1011,442.4503,0,60.4594
1.41,4.5596,4.1419,102167.7734,2.3527,0,59.7182,281.1566,393.955,0,60.4688
1.47,4.5265,4.1107,102176.3527,2.1779,0,59.9608,281.2207,343.3825,0,60.7945
1.39,4.4984,4.0875,102185.8066,2.0387,0,60.4622,281.2887,291.4954,0,61.3535
1.48,4.4792,4.0678,102196.2771,1.9732,0,61.0347,281.3549,239.1315,0,61.9877
1.66,4.4727,4.0468,102207.9063,2.0194,0,61.4882,281.4133,187.1289,0,62.5327
1.8,4.4797,4.0208,102220.7253,2.1999,0,61.6525,281.4607,136.6884,0,62.8302
1.69,4.4927,3.9919,102234.3228,2.4769,0,61.4394,281.5038,90.4629,0,62.7573
1.45,4.5028,3.9643,102248.177,2.7969,0,60.779,281.552,51.4685,0,62.2031
1.84,4.5019,3.9429,102261.7656,3.1066,0,59.6027,281.6145,22.7211,0,61.0532
1.89,4.4849,3.9309,102274.6228,3.3643,0,57.8836,281.697,6.1314,0,59.2382
2.1,4.45,3.9193,102286.5065,3.5738,0,55.7342,281.7903,0,0,56.9053
2.26,4.3952,3.8952,102297.2307,3.7506,0,53.2782,281.8817,0,0,54.2459
2.2,4.3157,3.845,102306.6094,3.9099,0,50.6018,281.9583,0,0,51.439
1.17,4.2084,3.7601,102314.491,4.0642,0,47.7237,282.01,0,0,48.5988
1.41,4.0855,3.6556,102320.862,4.2127,0,44.5567,282.0366,0,0,45.6236
1.45,3.9647,3.5535,102325.7435,4.3519,0,41.0337,282.0408,0,0,42.3826
1.39,3.8654,3.4765,102329.1563,4.478,0,37.1616,282.0251,0,0,38.7869
1.4,3.8038,3.4409,102331.2418,4.5931,0,33.0502,281.9923,0,0,34.8434
2.32,3.7772,3.4402,102332.6235,4.7216,0,28.8678,281.9457,0,0,30.7274
2.9,3.7758,3.4606,102334.045,4.8937,0,24.7386,281.8891,0,0,26.6287
3.02,3.7872,3.4872,102336.25,5.1396,0,20.717,281.8261,0,0,22.693
3.14,3.8006,3.5089,102339.7734,5.4721,0,16.8016,281.7598,0,0,18.9944
2.9,3.8187,3.53,102344.314,5.8351,0,13.0144,281.6908,0,0,15.5137
2.24,3.8479,3.5579,102349.3616,6.1552,0,9.4183,281.6191,0,0,12.2354
1.76,3.8951,3.599,102354.4063,6.359,0,6.105,281.5447,0,0,9.1682
2.68,3.9641,3.6562,102358.8768,6.3922,0,3.2048,281.4704,0,0,6.3839
2.4,4.0449,3.7214,102361.9585,6.2767,0,0.92181,281.4094,0,0,4.1196
1.53,4.1229,3.7831,102362.7758,6.0533,0,21.65457,281.3776,0,0,2.6055
1.01,4.1826,3.8299,102360.4531,5.763,0,14.53177,281.3911,0,0,2.0361
0.94,4.2149,3.8558,102354.4861,5.4486,0,10.5743,281.4581,0,0,2.4958
0.59,4.2287,3.8681,102345.8559,5.1594,0,0.61417,281.5559,0,0,3.6584
1.07,4.2371,3.8772,102335.9149,4.9466,0,2.0583,281.6545,0,0,5.1063
1.8,4.2511,3.8912,102326.0156,4.8616,0,3.3269,281.7236,0,0,6.4166
2.55,4.2779,3.9154,102317.1685,4.9357,0,4.0757,281.7412,0,0,7.2457
3.06,4.3215,3.9523,102309.0163,5.1212,0,4.3243,281.7184,0,0,7.5928
4.34,4.3862,4.0046,102300.8599,5.3504,0,4.1873,281.6746,0,0,7.548
4.93,4.4768,4.0758,102292,5.5559,0,3.7828,281.6292,0,0,7.2075
5,4.5957,4.1673,102281.9861,5.6868,0,3.2322,281.5972,0,0,6.6815
5.01,4.7342,4.2712,102271.362,5.7602,0,2.6604,281.5765,0,0,6.1152
5.22,4.8806,4.3769,102260.9202,5.8097,0,2.1795,281.5609,0,0,5.6449
5.11,5.0229,4.4736,102251.4531,5.8692,0,1.8865,281.544,0,0,5.3863
5.16,5.1493,4.5518,102243.5824,5.9644,0,1.8434,281.5209,0,0,5.4097
4.89,5.2503,4.6074,102237.2466,6.0882,0,2.0124,281.4924,0,0,5.6638
4.82,5.3171,4.6375,102232.2132,6.2258,0,2.3391,281.4606,0,0,6.0791
5.55,5.3407,4.6394,102228.25,6.3622,0,2.777,281.4278,0,0,6.5991
6.66,5.3162,4.612,102225.1143,6.4857,0,3.2687,281.3961,0,0,7.1666
7.66,5.2549,4.5595,102222.5227,6.598,0,3.6924,281.3681,0,0,7.6851
8.91,5.1716,4.4873,102220.1814,6.7042,0,3.9009,281.3462,0,0,8.037
10.31,5.081,4.4011,102217.7969,6.8094,0,3.7317,281.3331,0,0,8.0895
10.69,4.9968,4.3076,102215.4286,6.9161,0,3.0603,281.3298,0,0,7.7424
10.66,4.9277,4.2185,102214.5495,7.0169,0,1.9829,281.3319,0,0,7.0806
10.16,4.8814,4.1458,102216.9854,7.1019,0,0.67471,281.3333,0,0,6.2508
9.4,4.8647,4.1007,102224.5625,7.1611,0,359.3426,281.3281,0,0,5.4149
9.57,4.8801,4.0894,102238.3545,7.1868,0,358.1876,281.3126,0,0,4.716
8.63,4.9142,4.1015,102256.4259,7.18,0,357.287,281.2922,0,0,4.1824
7.23,4.9497,4.1228,102276.0891,7.1443,0,356.6675,281.2745,0,0,3.8041
7.57,4.9697,4.1394,102294.6563,7.083,0,356.3419,281.267,0,0,3.565
7.29,4.9622,4.1404,102310.1111,7.0009,0,356.3092,281.2747,0,0,3.4593
6.46,4.9349,4.1273,102323.1228,6.9088,0,356.5353,281.2914,0,0,3.5326
7.18,4.9005,4.1046,102335.0321,6.8187,0,356.981,281.3085,0,0,3.8471
7.47,4.8719,4.0769,102347.1797,6.743,0,357.6084,281.317,1.4222,0,4.4664
8.84,4.8586,4.048,102360.5563,6.6905,0,358.3839,281.3127,13.8915,0,5.4083
9.71,4.8526,4.0174,102374.7537,6.6577,0,359.2973,281.3089,33.9214,0,6.5253
8.65,4.8408,3.984,102389.0137,6.6378,0,0.34602,281.3234,61.8439,0,7.6359
8.79,4.809,3.9464,102402.5781,6.6241,0,1.5292,281.3739,97.9911,0,8.569
8.68,4.7481,3.906,102414.8278,6.6096,0,2.8473,281.472,142.1959,0,9.2145
8.47,4.6735,3.8743,102425.6993,6.5861,0,4.2903,281.6042,192.2944,0,9.6844
9.38,4.607,3.8652,102435.268,6.5455,0,5.8265,281.7506,245.6235,0,10.1441
9.38,4.5709,3.8925,102443.6094,6.4793,0,7.4,281.8914,299.52,0,10.7584
8.61,4.5809,3.9632,102450.553,6.3843,0,8.9364,282.0116,351.7448,0,11.6376
7.88,4.6237,4.0587,102454.9444,6.2776,0,10.3814,282.1148,401.7543,0,12.7016
6.38,4.6781,4.1536,102455.3831,6.1811,0,11.7229,282.2091,449.4289,0,13.8364
4.94,4.7226,4.2227,102450.4688,6.1169,0,12.9824,282.3029,494.6489,0,14.9504
4.47,4.7405,4.2476,102439.2807,6.0964,0,14.2129,282.4023,537.2538,0,16.0008
4.55,4.7365,4.2375,102422.8172,6.0876,0,15.4961,282.5053,576.9195,0,17.0556
4.43,4.7214,4.2084,102402.5565,6.0482,0,16.9053,282.6078,613.281,0,18.2006
3.86,4.7063,4.1772,102379.9766,5.9355,0,18.4969,282.7057,645.9733,0,19.5134
2.77,4.7011,4.158,102356.2966,5.7226,0,20.2984,282.7956,674.6711,0,21.0467
2.78,4.7081,4.1537,102331.6998,5.4452,0,22.2886,282.8772,699.2077,0,22.7884
1.99,4.7279,4.1644,102306.1106,5.1547,0,24.4335,282.9511,719.4559,0,24.7088
1.4,4.7606,4.1898,102279.4531,4.9022,0,26.6974,283.0177,735.2889,0,26.7761
1.06,4.8051,4.2284,102251.8055,4.7254,0,29.033,283.0774,746.5995,0,28.9434
0.85,4.8538,4.2726,102223.8601,4.6068,0,31.3578,283.1305,753.3609,0,31.1129
1.05,4.8968,4.3128,102196.4632,4.515,0,33.5996,283.1774,755.5663,0,33.192
0.96,4.9227,4.3388,102170.4609,4.419,0,35.7085,283.2182,753.2089,0,35.1081
0.89,4.9241,4.3431,102146.5918,4.2957,0,37.6657,283.2533,746.2865,0,36.83
0.82,4.91,4.3332,102125.1636,4.156,0,39.5017,283.2829,734.8154,0,38.4277
1.02,4.8947,4.3202,102106.3762,4.019,0,41.2395,283.3073,718.8166,0,39.9781
1.37,4.8931,4.3155,102090.4297,3.904,0,42.8825,283.3268,698.3111,0,41.5393
1.31,4.9162,4.3276,102077.4673,3.8248,0,44.4145,283.3419,673.3657,0,43.131
1.57,4.9575,4.353,102067.4055,3.7749,0,45.8033,283.3544,644.2308,0,44.6856
1.54,5.0055,4.3852,102060.1038,3.7426,0,47.0232,283.366,611.2027,0,46.1301
1.26,5.0481,4.4177,102055.4219,3.7161,0,48.0579,283.3788,574.5778,0,47.408
1.28,5.0772,4.4459,102053.0454,3.6875,0,48.9074,283.3939,534.6409,0,48.4904
1.36,5.1012,4.4726,102051.9644,3.6641,0,49.6122,283.4091,491.6316,0,49.4072
1.13,5.133,4.5025,102050.9949,3.6573,0,50.2181,283.4215,445.7782,0,50.192
0.83,5.1857,4.5407,102048.9531,3.6782,0,50.7674,283.428,397.3089,0,50.8706
0.48,5.2701,4.5854,102045.0552,3.7352,0,51.256,283.4261,346.5677,0,51.4577
0.7,5.3867,4.6067,102040.1179,3.8258,0,51.5124,283.4141,294.3619,0,51.9481
1.31,5.5334,4.5674,102035.358,3.9446,0,51.3276,283.3907,241.6146,0,52.3363
1.98,5.7084,4.4316,102031.9922,4.0859,0,50.4523,283.3548,189.2489,0,52.6206
2.42,5.9039,4.1861,102030.8886,4.2421,0,48.6279,283.3063,138.5308,0,52.7882
3.24,6.0892,3.9015,102031.52,4.3953,0,45.9798,283.2511,92.0987,0,52.7721
3.33,6.2278,3.6658,102033.0106,4.5252,0,42.9541,283.1962,52.9339,0,52.4981
2.79,6.2838,3.5591,102034.4844,4.6117,0,40.4022,283.1487,24.0178,0,51.8838
2.59,6.2347,3.6444,102035.2895,4.6405,0,39.2115,283.114,7.2338,0,50.8579
2.47,6.1076,3.8139,102035.6701,4.6206,0,39.1462,283.0897,0.074365,0,49.4857
2.08,5.9417,4.0419,102036.0946,4.5671,0,39.561,283.0719,0,0,47.8818
1.68,5.7744,4.2348,102037.0313,4.4952,0,39.8984,283.0563,0,0,46.2004
1.01,5.634,4.3338,102038.7977,4.4208,0,39.8012,283.0402,0,0,44.6035
0.87,5.5192,4.3539,102041.1091,4.3646,0,39.268,283.0255,0,0,43.0873
1.03,5.4217,4.329,102043.53,4.3479,0,38.3491,283.0153,0,0,41.5878
1.35,5.3344,4.2933,102045.625,4.3925,0,37.0924,283.0129,0,0,40.0272
2.08,5.2518,4.2734,102046.9735,4.5084,0,35.5511,283.0194,0,0,38.3216
1.98,5.1731,4.2649,102047.2148,4.6601,0,33.7085,283.0285,0,0,36.4059
1.89,5.0996,4.2565,102046.0029,4.8007,0,31.5123,283.032,0,0,34.2188
2.42,5.0333,4.238,102042.9922,4.8833,0,28.8868,283.0215,0,0,31.6973
3.23,4.9792,4.2059,102038.1387,4.8757,0,25.7696,282.9921,0,0,28.8166
3.87,4.9485,4.1789,102032.6071,4.8057,0,22.2818,282.9515,0,0,25.7141
3.793805648,4.9512,4.1781,102027.8636,4.7156,0,18.6538,282.9108,0,0,22.5965
3.93,4.9939,4.2205,102025.375,4.6481,0,15.184,282.881,0,0,19.6937
