sub1,sub2,sub3,sub4,sub5,100mspd,10mspd
5.216048964,-1.075293613,-0.321710063,0.20614386,27.46481085,11.8193,9.8891
5.225007108,-1.528124646,-0.075314357,0.396957649,27.45147425,11.7628,9.8402
5.234390045,-2.17878869,-0.150352554,0.41657198,27.43817922,11.7265,9.8107
5.243399974,-2.149798156,-0.530973984,0.352538023,27.42483414,11.7201,9.8064
5.252224894,-1.328180489,-0.397388857,0.141884773,27.41145968,11.7327,9.8181
5.261528396,-1.184017753,-0.292649056,0.096993147,27.39814527,11.7457,9.831
5.271263236,-1.567801006,-0.046744855,0.238396291,27.38488634,11.7403,9.8297
5.281226452,-1.734036805,-0.718268174,0.359426094,27.37165243,11.7039,9.8035
5.291565148,-1.92822791,-0.647121472,0.535320356,27.35846388,11.6395,9.753
5.301659053,-1.986035509,-0.120132954,0.799267672,27.34524174,11.5482,9.6765
5.311469066,-1.814398429,-0.429571614,1.140520256,27.33198072,11.4239,9.5659
5.321415501,-1.997888761,-0.626429824,1.60416733,27.31873575,11.265,9.4184
5.331351956,-2.508758944,-0.729579595,2.201498339,27.30548825,11.0988,9.2612
5.342489829,-2.376216653,-0.351107643,2.052466162,27.2923683,10.9576,9.127
5.354986513,-1.64434072,-0.225128417,1.085088727,27.2793939,10.8668,9.0425
5.368160586,-0.555218574,-1.257326927,-0.272104823,27.26648974,10.845,9.0266
5.382365023,1.114903958,-1.32836278,-2.262600196,27.25369399,10.8936,9.0748
5.396994005,0.392720499,-0.676052946,-3.394605334,27.24094378,11.0065,9.1728
5.41200243,-2.970191564,4.256398724,-3.536443657,27.22823407,11.1691,9.2981
5.428009632,-3.818625425,-4.532916943,-3.616272433,27.21563057,11.3658,9.4299
5.444899798,-2.588051357,-5.540582357,-3.246930237,27.20312128,11.5925,9.5681
5.461651382,-0.385966619,5.552275798,-2.34855299,27.19059243,11.8469,9.7179
5.478264975,3.86109119,-1.730781089,-0.946618736,27.17804366,12.1217,9.8794
5.495164538,4.365198361,-2.253136796,1.257251127,27.16552277,12.4018,10.0451
5.512101935,0.811880903,0.163546847,4.319468325,27.15300199,12.6644,10.1977
